EventID,Edep_MeV,Energy_keV,#PE,#NoisePE,SignalPE
51428,0.21530004545770634,200,152,46,106
51429,0.1488854636531673,200,91,25,66
51430,0.2153329262093499,200,142,43,99
51431,0.21519516734736885,200,126,30,96
51432,0.21531414486071285,200,138,33,105
51433,0.21552434802585652,200,101,25,76
51434,0.21512762101244998,200,106,14,92
51435,0.2154997419273212,200,155,40,115
51436,0.21529260956881519,200,144,40,104
51437,0.2151731359282165,200,110,22,88
51438,0.21509587803385616,200,122,27,95
51439,0.2152444147094285,200,120,25,95
51440,0.21497614608195142,200,107,19,88
51441,0.21555612313473418,200,125,26,99
51442,0.2153815998919176,200,99,17,82
51443,0.21502038055441358,200,105,18,87
51444,0.21501296667786415,200,126,31,95
51445,0.21483951382751035,200,135,39,96
51446,0.215179240293286,200,116,28,88
51447,0.21543924604283687,200,123,29,94
51448,0.2151655369233111,200,108,18,90
51449,0.2150725090186837,200,126,24,102
51450,0.21537567521579554,200,129,35,94
51451,0.15684074502228906,200,96,30,66
51452,0.21484570294198466,200,119,22,97
51453,0.21526083964319132,200,144,32,112
51454,0.2152418078634958,200,138,45,93
51455,0.21503626623205135,200,126,34,92
51456,0.21525439844307948,200,143,38,105
51457,0.21545895898157824,200,106,21,85
51458,0.21509770801085643,200,114,25,89
51459,0.21544707373943642,200,104,25,79
51460,0.2152579427302086,200,137,38,99
51461,0.21536701861159405,200,142,29,113
51462,0.21532345037717718,200,134,38,96
51463,0.2151398916342091,200,129,33,96
51464,0.21498224405697317,200,106,20,86
51465,0.1581957087340213,200,74,16,58
51466,0.2152087920788168,200,138,29,109
51467,0.2149331068550455,200,114,29,85
51468,0.21544819049053,200,138,41,97
51469,0.2151356773667468,200,141,41,100
52170,0.21500634228605456,200,118,24,94
52171,0.15665822159892334,200,105,27,78
52172,0.21499827217131656,200,142,36,106
52173,0.21547401524263168,200,142,30,112
52174,0.03132412593219201,200,21,8,13
52175,0.2155282665502108,200,130,38,92
52176,0.2150233389665781,200,124,29,95
52177,0.21536414215938596,200,128,40,88
52178,0.21552550809795204,200,141,39,102
52179,0.21482056160282492,200,122,34,88
52180,0.21520405482551064,200,101,19,82
52181,0.21550398402164714,200,119,24,95
52182,0.21501715437540916,200,134,31,103
52183,0.2152719233144521,200,125,34,91
52184,0.21543037672721607,200,126,32,94
52185,0.21512260606741,200,116,23,93
52186,0.21480998945352384,200,128,35,93
52187,0.21523352012080202,200,129,28,101
52188,0.21541053624198572,200,137,42,95
52189,0.09252887214764706,200,64,15,49
52190,0.2154309429748346,200,144,37,107
52191,0.21517846384123665,200,108,21,87
52192,0.21526405556032063,200,134,30,104
52193,0.21473026558316566,200,124,29,95
52194,0.21500484046216262,200,124,28,96
52195,0.21537170504462858,200,129,32,97
52196,0.2153249112257049,200,125,35,90
52197,0.15671020066629465,200,96,21,75
52198,0.1569266479632891,200,89,15,74
52199,0.21500063494974136,200,125,30,95
52200,0.21536518425427398,200,160,40,120
52201,0.21492363820240445,200,110,27,83
52202,0.012445162093503069,200,5,1,4
52203,0.21556213776883237,200,148,38,110
52204,0.21536140887187266,200,115,27,88
52205,0.21524885238735347,200,160,63,97
52206,0.21509280853608212,200,134,32,102
52207,0.14855514614277854,200,92,20,72
52208,0.2149451889823373,200,110,19,91
52209,0.21533541452500748,200,103,30,73
52210,0.21517201087219276,200,128,31,97
52211,0.21498635419239684,200,121,34,87
52212,0.21500471236330534,200,122,27,95
52213,0.214942586534551,200,167,54,113
52214,0.21531868644923197,200,119,26,93
52215,0.21521782043789317,200,109,17,92
52216,0.21526452034141927,200,140,43,97
52217,0.21512797587373417,200,109,22,87
52218,0.21517993065636878,200,120,28,92
52219,0.21498120087587463,200,124,39,85
52220,0.214910709811216,200,110,33,77
52221,0.2151762568989341,200,148,41,107
52222,0.21511561198106477,200,127,37,90
52223,0.21525243942210226,200,121,34,87
52224,0.21514142849595883,200,97,15,82
52225,0.21516570633548732,200,118,23,95
52226,0.21558123135464127,200,133,35,98
52227,0.21538861349831595,200,131,39,92
52228,0.2153353508142124,200,135,40,95
52229,0.2155421797619202,200,136,29,107
52230,0.2150927908639753,200,124,34,90
52231,0.2153320538353832,200,131,41,90
52232,0.2151497364217339,200,162,49,113
52233,0.2153053120056123,200,133,36,97
52234,0.21481763580141086,200,143,41,102
52235,0.21522240440633314,200,129,33,96
52236,0.215285829657663,200,113,27,86
52237,0.21525028111875222,200,159,42,117
52238,0.21499558470333624,200,135,43,92
52239,0.21509435359419238,200,139,29,110
52800,0.21515286437429246,200,128,27,101
52801,0.21495915943219301,200,121,31,90
52802,0.21517854604871559,200,131,32,99
52803,0.21509150278806455,200,124,28,96
52804,0.2149525862129988,200,128,31,97
52805,0.21513333767803242,200,95,22,73
52806,0.21518219687159054,200,114,21,93
52807,0.21505199431360286,200,118,26,92
52808,0.21511021512765946,200,115,32,83
52809,0.21533954494995663,200,136,39,97
52810,0.2152433602648511,200,141,41,100
52811,0.2153869832743735,200,137,35,102
52812,0.2152388549918787,200,141,39,102
52813,0.21542424217602565,200,110,23,87
52814,0.21522420571165873,200,148,39,109
52815,0.21506650076561418,200,133,38,95
52816,0.21507887172090442,200,138,44,94
52817,0.21500463246812315,200,127,33,94
52818,0.215415290889774,200,158,46,112
52819,0.21498461040053116,200,123,26,97
52820,0.21563564594982504,200,101,16,85
52821,0.21491290022204185,200,144,35,109
52822,0.21541054739323726,200,129,37,92
52823,0.21523546391342546,200,116,30,86
52824,0.214924865668496,200,116,18,98
52825,0.21500486272373745,200,135,37,98
52826,0.21520781347883633,200,116,22,94
52827,0.2150726844621798,200,107,21,86
52828,0.21506680262336308,200,114,26,88
52829,0.21533909944258758,200,119,34,85
52830,0.2150921384953827,200,135,40,95
52831,0.2152270947737146,200,118,29,89
52832,0.2154620067339062,200,130,30,100
52833,0.2153506117482879,200,141,43,98
52834,0.2152106464398795,200,122,26,96
52835,0.21530433002938126,200,127,28,99
52836,0.21529131627499853,200,118,30,88
52837,0.21529863387269554,200,118,22,96
52838,0.014737150948804843,200,9,1,8
52840,0.21519356562537664,200,131,33,98
52841,0.2148529110434997,200,121,26,95
52842,0.21483685177314005,200,131,36,95
52843,0.2154723626400745,200,102,24,78
52844,0.21534347014912286,200,116,25,91
52845,0.21521045910859957,200,117,30,87
52846,0.21501351527009074,200,108,21,87
52847,0.21524882482024682,200,130,42,88
52848,0.21484867815982525,200,119,28,91
52849,0.21576033623486168,200,128,30,98
52850,0.21523725431738122,200,126,34,92
52851,0.21520053825147212,200,138,43,95
52852,0.2153884363549696,200,128,26,102
52853,0.2154396263529598,200,118,24,94
52854,0.21544673393793715,200,130,34,96
52855,0.21527154187793351,200,136,31,105
52856,0.21499373089504803,200,132,47,85
52857,0.2149959121229482,200,133,37,96
52858,0.21505802987501435,200,121,28,93
52859,0.21557098617480058,200,143,37,106
52860,0.21475578805115683,200,133,34,99
52861,0.21519469213302378,200,115,26,89
52862,0.2155909823094783,200,120,27,93
52863,0.2155579753524401,200,95,19,76
52864,0.21536852160486142,200,123,22,101
52865,0.21504770067585635,200,127,29,98
52866,0.21505991177485362,200,93,22,71
52867,0.2149587828668378,200,108,28,80
52868,0.2149583816974404,200,116,30,86
52869,0.21545523937398903,200,97,22,75
53500,0.2152636202832935,200,135,41,94
53501,0.21534115274190796,200,117,26,91
53502,0.21481861595897955,200,145,33,112
53503,0.21522160646235908,200,138,35,103
53504,0.21536936580810428,200,103,22,81
53505,0.21503969414568927,200,144,41,103
53506,0.2151242836644855,200,136,30,106
53507,0.21543221534956739,200,98,21,77
53508,0.21548808227119434,200,136,32,104
53509,0.2151063594097411,200,103,17,86
53510,0.2151844872064093,200,154,45,109
53511,0.21525321577491188,200,122,23,99
53512,0.2150653311749406,200,136,43,93
53513,0.21554106315484933,200,103,26,77
53514,0.21485508872076536,200,122,38,84
53515,0.21526701036318258,200,123,29,94
53516,0.2154079308780539,200,123,26,97
53517,0.2153156774588902,200,123,31,92
53518,0.21562274001372128,200,139,37,102
53519,0.21505075373452848,200,132,30,102
53520,0.2148120629081446,200,137,44,93
53521,0.21526867971465843,200,139,36,103
53522,0.21540822545461188,200,158,39,119
53523,0.21494450367923496,200,120,30,90
53524,0.2151577365461617,200,138,41,97
53526,0.21517013195263326,200,114,36,78
53527,0.21556371657901374,200,129,45,84
53528,0.21502095426988355,200,117,30,87
53529,0.21525718113106387,200,122,27,95
53530,0.21528165585656073,200,122,28,94
53531,0.21518320799994134,200,126,22,104
53532,0.21510575416629799,200,138,25,113
53533,0.2152193422739161,200,120,20,100
53534,0.21542158659520122,200,116,27,89
53535,0.21530251376333728,200,123,36,87
53536,0.21515078227825646,200,126,21,105
53537,0.21561247987573917,200,114,23,91
53538,0.21520126786694863,200,125,25,100
53539,0.21522550809413518,200,137,30,107
53540,0.215240961234168,200,139,42,97
53541,0.21511069161094962,200,141,44,97
53542,0.2154248579731228,200,105,19,86
53543,0.21517499612720137,200,126,31,95
53544,0.21527636676982412,200,109,29,80
53545,0.21514638209370568,200,128,27,101
53546,0.21506470611115544,200,95,15,80
53547,0.21490614645849798,200,105,24,81
53548,0.21497688377434762,200,104,28,76
53549,0.2152512899732184,200,139,39,100
53550,0.21515143514818313,200,128,38,90
53551,0.21512392281950968,200,131,42,89
53552,0.2146987431786973,200,136,35,101
53553,0.21559948303748172,200,112,29,83
53554,0.21505640067446685,200,113,21,92
53556,0.21517963262003392,200,120,35,85
53557,0.21541016395297355,200,123,31,92
53558,0.21511361681403904,200,129,41,88
53559,0.21525785531158723,200,125,31,94
53560,0.21515736307401703,200,134,37,97
53561,0.215084482169239,200,139,40,99
53562,0.21538879241497355,200,140,33,107
53563,0.21545074073500717,200,143,38,105
53564,0.2148197694121509,200,148,42,106
53565,0.21517835475440866,200,132,42,90
53566,0.21548820630498897,200,118,32,86
53567,0.21469762150802232,200,119,27,92
53568,0.2154127088582412,200,131,40,91
53569,0.21508203550243424,200,100,16,84
54200,0.21497423885952519,200,128,30,98
54202,0.21533862496502088,200,144,44,100
54203,0.21501275492893454,200,93,23,70
54204,0.2150145853389469,200,100,20,80
54205,0.21541003412408177,200,136,48,88
54206,0.2149053362835433,200,124,30,94
54207,0.21498064004691364,200,143,43,100
54208,0.21528940338635072,200,134,41,93
54209,0.21514967150475672,200,139,43,96
54210,0.21537304615735103,200,140,46,94
54211,0.15840628124386325,200,82,19,63
54212,0.21520930565901944,200,131,25,106
54213,0.215250721427676,200,136,27,109
54214,0.21515857643426792,200,112,28,84
54215,0.21533005455688803,200,126,35,91
54216,0.21524803572945023,200,155,43,112
54217,0.21506469325392008,200,137,42,95
54219,0.21526160546410028,200,114,23,91
54220,0.012650538528288026,200,6,1,5
54221,0.2152226785602938,200,105,17,88
54222,0.21505586117386455,200,137,31,106
54223,0.21473556732924307,200,129,33,96
54224,0.21478527494696756,200,127,34,93
54225,0.2151175843287122,200,135,35,100
54226,0.21515689862097492,200,145,34,111
54227,0.2151920782455851,200,137,39,98
54228,0.215159449406564,200,113,26,87
54229,0.21550966855069234,200,135,27,108
54230,0.21522775306923259,200,113,28,85
54231,0.21474110918450276,200,81,14,67
54232,0.21511262793668107,200,130,37,93
54233,0.21497724863011175,200,131,30,101
54234,0.21484954130347694,200,132,32,100
54235,0.2152149987300908,200,112,31,81
54236,0.21506429514078873,200,136,44,92
54237,0.2153348500337909,200,130,35,95
54238,0.21512641936161522,200,129,38,91
54239,0.21516908503798687,200,98,16,82
54240,0.21531714077387312,200,119,28,91
54241,0.15798386908452047,200,88,28,60
54242,0.2152847607998591,200,130,31,99
54243,0.2152941553531013,200,134,35,99
54244,0.21556685969595438,200,128,38,90
54245,0.21527164913760344,200,125,28,97
54246,0.21525067695611266,200,133,33,100
54247,0.21528891182857005,200,111,20,91
54248,0.2150586002799209,200,138,47,91
54249,0.21530836816412546,200,141,32,109
54250,0.21537673071625799,200,138,43,95
54251,0.2152314070614267,200,103,19,84
54252,0.2152313576910289,200,137,34,103
54253,0.21522266795780387,200,110,22,88
54254,0.21542854381340887,200,163,34,129
54255,0.2151529019444656,200,139,31,108
54256,0.21531618138626188,200,128,29,99
54257,0.2155134742102518,200,138,38,100
54258,0.21500708843098962,200,124,28,96
54259,0.2152568602974211,200,124,39,85
54260,0.21523397033705677,200,127,33,94
54261,0.214989212935319,200,124,34,90
54262,0.21548137279337462,200,148,47,101
54263,0.15778597182488402,200,117,28,89
54264,0.21524072430324015,200,115,29,86
54265,0.21527030632728483,200,122,34,88
54266,0.1567728179232432,200,117,35,82
54267,0.21485117679340227,200,109,30,79
54268,0.2153435560713343,200,135,31,104
54269,0.21527278487881682,200,123,20,103
54830,0.2151969378892554,200,112,26,86
54831,0.2151129489715096,200,142,42,100
54832,0.21535961634496834,200,110,33,77
54833,0.215506474741961,200,118,28,90
54834,0.21484171051137374,200,117,33,84
54835,0.21519125561645094,200,126,31,95
54836,0.21507802998694484,200,119,18,101
54837,0.21529739096930944,200,134,30,104
54838,0.21514693859032055,200,110,27,83
54839,0.21529888487630186,200,135,34,101
54840,0.21525872409085,200,118,37,81
54841,0.21545058196675154,200,131,32,99
54842,0.21528025299733894,200,114,31,83
54843,0.21478362033546095,200,119,32,87
54844,0.026313992252705143,200,15,2,13
54845,0.21490264988918814,200,102,20,82
54846,0.21532541977102845,200,135,37,98
54847,0.21518791717195052,200,121,38,83
54848,0.2153470809218586,200,128,34,94
54849,0.2149205412525805,200,148,31,117
54850,0.21512895341401334,200,97,17,80
54851,0.2147911451835269,200,132,33,99
54852,0.21491781444380403,200,145,46,99
54853,0.2152478447575009,200,129,40,89
54854,0.2155077299032624,200,117,33,84
54855,0.21504121852900818,200,111,28,83
54856,0.21506798482033848,200,124,24,100
54857,0.2149558160286689,200,130,33,97
54858,0.21486291491440548,200,122,35,87
54859,0.08409893732229874,200,52,15,37
54860,0.2146914529093899,200,137,25,112
54861,0.21517554941720765,200,116,20,96
54862,0.2153101610227524,200,120,25,95
54863,0.2153072183170466,200,113,25,88
54864,0.21535643685603584,200,126,38,88
54865,0.2149824341796935,200,144,50,94
54866,0.15679013240854883,200,87,16,71
54867,0.2154011381444566,200,128,30,98
54868,0.2154968141513416,200,93,10,83
54869,0.21522387900251858,200,104,26,78
54870,0.21524285171469984,200,123,36,87
54872,0.2153024373484623,200,133,29,104
54873,0.214979213348282,200,123,26,97
54874,0.21526881278930976,200,121,25,96
54875,0.2151357792669379,200,159,46,113
54876,0.21526087891707088,200,154,48,106
54877,0.1582202837762776,200,112,30,82
54878,0.21526707189881447,200,120,34,86
54879,0.21530612039454644,200,125,38,87
54880,0.21516259215975697,200,121,29,92
54881,0.21528510116655092,200,125,37,88
54882,0.21516685838593338,200,118,26,92
54883,0.2155321044390316,200,118,27,91
54884,0.21511226332764025,200,132,30,102
54885,0.21531085736503763,200,119,28,91
54886,0.21518242862691456,200,105,19,86
54887,0.15687291220005045,200,93,30,63
54888,0.21496086001602074,200,108,29,79
54889,0.21504620781204015,200,132,34,98
54890,0.2152192008135388,200,140,30,110
54891,0.21544707035550253,200,107,24,83
54892,0.2150840649112998,200,109,27,82
54893,0.2151323647838473,200,110,22,88
54894,0.21573298556726508,200,148,37,111
54895,0.2149499604071243,200,120,24,96
54896,0.21495090769024047,200,105,21,84
54897,0.21532097454205767,200,139,46,93
54898,0.21494851021542635,200,123,29,94
54899,0.21517753211167776,200,130,35,95
55531,0.21510762778280598,200,113,24,89
55532,0.21509841115521666,200,146,43,103
55533,0.21490919573825157,200,131,28,103
55534,0.21542464055650498,200,168,51,117
55535,0.21521459980278823,200,131,43,88
55536,0.14892352071848888,200,76,18,58
55537,0.2151519186663035,200,126,36,90
55538,0.2155179178223478,200,101,24,77
55539,0.21513041655746687,200,142,35,107
55540,0.21534862661001086,200,119,37,82
55541,0.21523059179487744,200,129,34,95
55542,0.21493506127673712,200,107,19,88
55543,0.21533310299760078,200,104,24,80
55544,0.21531398834137772,200,159,50,109
55545,0.21519756135538703,200,123,36,87
55546,0.21515963850533046,200,118,33,85
55547,0.2151804329625189,200,106,31,75
55548,0.21514117815823783,200,130,33,97
55549,0.21545417818537063,200,112,26,86
55550,0.21499696244505864,200,125,29,96
55551,0.21515989166947547,200,126,31,95
55552,0.2153656696978813,200,123,27,96
55553,0.1570975837383406,200,91,18,73
55554,0.215423940088274,200,139,34,105
55555,0.21532654216196778,200,88,17,71
55556,0.2150468786098987,200,133,32,101
55557,0.21517787042362815,200,99,19,80
55558,0.21502514584327734,200,154,41,113
55559,0.215038188028386,200,126,27,99
55560,0.21509200244901158,200,117,27,90
55561,0.21471920359182847,200,151,45,106
55562,0.2150365983738136,200,138,40,98
55563,0.2155489985871533,200,152,48,104
55564,0.2153113492419497,200,130,28,102
55565,0.21529995258641585,200,116,27,89
55566,0.215805096831723,200,126,26,100
55567,0.21520015375324297,200,127,27,100
55568,0.21539988178157693,200,133,39,94
55569,0.20018719266864987,200,109,25,84
55570,0.21477871858870742,200,126,30,96
55571,0.215097913986631,200,154,38,116
55572,0.21536154561013343,200,115,35,80
55573,0.21526009858336148,200,127,27,100
55574,0.21522498812456675,200,139,43,96
55575,0.21497350982806035,200,127,34,93
55576,0.2153154524295836,200,149,36,113
55577,0.21525570850811332,200,113,28,85
55578,0.21536098977755036,200,137,34,103
55579,0.21549906473716773,200,157,42,115
55580,0.21545401876458647,200,113,24,89
55581,0.21549319392121283,200,121,45,76
55582,0.21533572045148225,200,128,35,93
55583,0.21531714925838957,200,146,35,111
55584,0.21518248476242727,200,149,52,97
55585,0.21541227293738072,200,120,31,89
55586,0.21515964674524188,200,120,31,89
55588,0.21522048313200073,200,147,43,104
55589,0.2152711046847827,200,136,40,96
55590,0.21541874534131406,200,118,29,89
55591,0.21519024884488624,200,147,41,106
55592,0.21561033021525622,200,118,27,91
55593,0.21517352765655648,200,123,32,91
55594,0.21537209399628268,200,113,28,85
55595,0.21541739554542588,200,115,35,80
55596,0.21551701061067646,200,120,23,97
55597,0.21534659227844524,200,125,34,91
55598,0.21510695342641978,200,144,45,99
55599,0.2153651664671311,200,133,35,98
56230,0.21493543653057012,200,128,36,92
56231,0.2146645891296466,200,132,37,95
56232,0.2152332197602785,200,103,18,85
56233,0.2151251066365807,200,152,38,114
56234,0.21490682066779399,200,140,34,106
56235,0.2151102675610469,200,124,43,81
56236,0.21518040589426077,200,118,34,84
56237,0.21519510029378466,200,141,35,106
56238,0.2151077213248227,200,120,27,93
56239,0.2150532251091635,200,126,29,97
56240,0.21502082685042748,200,137,30,107
56241,0.21550237993546706,200,122,21,101
56242,0.21539560217294917,200,109,21,88
56243,0.21527239389852657,200,152,44,108
56244,0.1580270043650241,200,80,17,63
56245,0.21533732315224033,200,141,37,104
56246,0.21534918211836668,200,122,35,87
56247,0.21528125496256592,200,122,30,92
56248,0.21533096666023488,200,142,35,107
56249,0.15694542518408305,200,104,33,71
56250,0.215247723593468,200,114,28,86
56251,0.21543252270714414,200,128,34,94
56252,0.21501925512469125,200,138,38,100
56253,0.2148208722888418,200,141,35,106
56254,0.2153528702268922,200,167,49,118
56255,0.21547393141829388,200,160,47,113
56256,0.21499386877764506,200,144,49,95
56257,0.21517681525720847,200,129,25,104
56258,0.21531898913714245,200,151,49,102
56259,0.21527852725428176,200,105,15,90
56260,0.09444075880094802,200,60,17,43
56261,0.21524288413896414,200,129,29,100
56262,0.0813802389045415,200,55,22,33
56263,0.2150163581091651,200,121,30,91
56264,0.2149643547955323,200,129,37,92
56265,0.21528554342342418,200,152,51,101
56266,0.21511553369609407,200,116,24,92
56267,0.21521705295634264,200,120,26,94
56268,0.21496022413567967,200,134,53,81
56269,0.21503222653714044,200,140,33,107
56270,0.21539181251877612,200,121,36,85
56271,0.21534177378102987,200,117,33,84
56272,0.21479869468182292,200,125,31,94
56273,0.21522843625808674,200,148,35,113
56274,0.2152469309725876,200,137,36,101
56275,0.2149146443912487,200,117,23,94
56276,0.21542855515546394,200,109,28,81
56277,0.21535971269980886,200,103,24,79
56278,0.21530924205600216,200,126,30,96
56279,0.21536791155154184,200,146,45,101
56280,0.21509070824828821,200,147,37,110
56281,0.21565848739085308,200,127,31,96
56282,0.2149610890035565,200,147,37,110
56283,0.21488401748730948,200,124,25,99
56284,0.21512640913846431,200,123,39,84
56285,0.2152546199864205,200,129,34,95
56286,0.21536783152614045,200,102,25,77
56287,0.2154022451111838,200,156,46,110
56288,0.2149611195797371,200,130,37,93
56289,0.21514325479174445,200,136,40,96
56290,0.2149468656880418,200,133,36,97
56291,0.21524093973921962,200,130,41,89
56292,0.21546696372982632,200,146,34,112
56293,0.21478805602568757,200,130,28,102
56294,0.21501739639024556,200,127,36,91
56295,0.21505503838590306,200,142,39,103
56296,0.2148648681936402,200,143,34,109
56297,0.2149935978779321,200,118,23,95
56298,0.2150097812680752,200,150,42,108
56299,0.2152074109452609,200,121,20,101
56930,0.2150603907476965,200,122,27,95
56931,0.2148627998398163,200,125,31,94
56932,0.21499642551208306,200,112,26,86
56933,0.14926808419362173,200,94,27,67
56934,0.21535000313492442,200,131,42,89
56935,0.2151897517130814,200,117,25,92
