EventID,Edep_MeV,#PE,#NoisePE,SignalPE,fine_bin,merged_bin
222261,0.12400178317673925,74,14,60,124,12
166285,0.12400395703152164,73,17,56,124,12
190977,0.12401195432591627,93,19,74,124,12
205483,0.12401564663464457,83,24,59,124,12
326024,0.12402469253668699,64,15,49,124,12
241002,0.12402567751365297,67,17,50,124,12
111145,0.12406206304909483,60,12,48,124,12
108587,0.1240634420052401,69,19,50,124,12
227202,0.12407432178292067,68,11,57,124,12
356182,0.12408575626479212,81,25,56,124,12
196015,0.12409433575269348,79,22,57,124,12
255225,0.12411436444974397,65,11,54,124,12
347347,0.124115507166101,78,30,48,124,12
192643,0.12412982117924275,75,19,56,124,12
207929,0.1241388304119155,85,20,65,124,12
230775,0.12414120332782413,84,22,62,124,12
158603,0.1241413051640329,68,16,52,124,12
207952,0.1241445808312536,83,20,63,124,12
258288,0.12417132965067955,60,7,53,124,12
289423,0.1241920297396991,85,26,59,124,12
236081,0.12419413694329934,74,17,57,124,12
155049,0.12419491083240844,73,16,57,124,12
334422,0.12419590056944733,78,26,52,124,12
374481,0.12420468277823826,91,32,59,124,12
324095,0.12421166267946006,72,19,53,124,12
193021,0.12424389503423568,50,15,35,124,12
317807,0.12425569781165263,82,24,58,124,12
243675,0.12426024311289208,91,25,66,124,12
323044,0.12427206811153418,67,11,56,124,12
294780,0.12428138379527186,92,25,67,124,12
303947,0.1242954931908312,65,16,49,124,12
237807,0.1243101844252452,65,27,38,124,12
233236,0.12433150197864626,61,13,48,124,12
167444,0.12434235638569675,78,11,67,124,12
315174,0.12435521648923346,71,13,58,124,12
204750,0.12438086728944989,67,18,49,124,12
345576,0.12438604315430526,63,12,51,124,12
268038,0.12438739795380424,86,27,59,124,12
235668,0.12439095838117135,84,20,64,124,12
212672,0.12439465506039023,77,22,55,124,12
130689,0.1244019446867315,68,16,52,124,12
263340,0.12440473826249505,68,19,49,124,12
305298,0.12442093579891345,64,12,52,124,12
259111,0.1244245108002434,63,16,47,124,12
332143,0.1244257313739534,74,26,48,124,12
233320,0.12445659941668165,103,29,74,124,12
179558,0.12447156070025665,58,13,45,124,12
295402,0.12447399169072858,74,25,49,124,12
208138,0.12450477447826738,80,16,64,124,12
381312,0.12452106072829293,78,23,55,124,12
326707,0.12453327389343428,84,18,66,124,12
280189,0.12454078618772835,90,36,54,124,12
348298,0.12454606911097633,57,10,47,124,12
211425,0.12455051196997972,92,28,64,124,12
397324,0.12455627211830228,75,25,50,124,12
274463,0.12455750736274095,67,12,55,124,12
157217,0.12456243528826895,87,28,59,124,12
322031,0.12456458545074103,78,22,56,124,12
298957,0.12456488190100153,78,23,55,124,12
387722,0.12457643919014598,89,27,62,124,12
110952,0.12461200002667136,90,19,71,124,12
198644,0.12462989449843892,63,20,43,124,12
384930,0.1246332479875368,69,22,47,124,12
325176,0.12463869554529387,83,23,60,124,12
259221,0.1246506655267254,50,10,40,124,12
