EventID,Edep_MeV,Energy_keV,#PE,#NoisePE,SignalPE
1565,0.10749881842451685,100,62,11,51
1566,0.10747110468276173,100,68,14,54
1567,0.10773043781621536,100,65,14,51
1568,0.10750293982428852,100,60,13,47
1569,0.10787339310254321,100,76,22,54
1570,0.04925778050344639,100,33,13,20
1571,0.1078559806080335,100,60,20,40
1572,0.10782645905837447,100,48,14,34
1573,0.10765807675290465,100,58,13,45
1574,0.1075738259944127,100,88,18,70
1575,0.10782106053344483,100,106,31,75
1576,0.10775739376787953,100,62,8,54
1577,0.10768526139312555,100,61,17,44
1578,0.10753182122056995,100,74,21,53
1579,0.10752102413044087,100,55,16,39
1580,0.049333888757530656,100,28,9,19
1581,0.10741797384214473,100,68,17,51
1582,0.10739888257801729,100,92,39,53
1583,0.10736761577537973,100,60,16,44
1584,0.10763144563751488,100,63,17,46
1585,0.10740326346174138,100,66,13,53
1586,0.10757654668984214,100,53,7,46
1587,0.10733486875315713,100,63,12,51
1588,0.10749813598748545,100,51,5,46
1589,0.04155967089325335,100,24,6,18
1590,0.10736967121658149,100,72,22,50
1591,0.10732085497762697,100,73,27,46
1592,0.10766533963845845,100,57,15,42
1593,0.10736461192534173,100,72,19,53
1594,0.10759228031752105,100,58,13,45
1595,0.10772095461672176,100,75,17,58
1596,0.10748848047647443,100,53,9,44
1597,0.107423227114673,100,57,11,46
1598,0.10756507937830295,100,60,10,50
1599,0.1075810672146665,100,73,16,57
1600,0.049183094957621416,100,36,12,24
1601,0.04917902460801609,100,34,13,21
1602,0.10756161856219647,100,69,15,54
1603,0.10763461914899944,100,84,30,54
1604,0.041579287014428486,100,16,4,12
1605,0.05049238931855547,100,35,9,26
1606,0.10735378181137403,100,52,12,40
1607,0.10750934405944398,100,70,15,55
1608,0.10765491761346589,100,73,24,49
1609,0.10746384746705194,100,61,14,47
2240,0.10744182668066915,100,60,11,49
2241,0.10751814262039816,100,71,18,53
2242,0.10760603132482033,100,55,11,44
2243,0.1076853959094519,100,58,18,40
2244,0.10768519682712616,100,84,29,55
2245,0.1078127593178705,100,58,15,43
2246,0.10750595186051186,100,74,18,56
2247,0.10767247427911486,100,52,17,35
2248,0.04935269632379263,100,40,13,27
2249,0.10762598281720862,100,58,12,46
2250,0.10768222762481075,100,53,10,43
2251,0.10749695173210355,100,66,14,52
2252,0.10774348680170279,100,65,14,51
2253,0.10757147274850913,100,69,19,50
2254,0.0491158641651065,100,16,4,12
2255,0.10762431025744104,100,71,21,50
2256,0.049368426928701095,100,23,7,16
2257,0.10764170078940945,100,86,25,61
2258,0.10754246563837959,100,51,15,36
2259,0.1073799237695283,100,62,11,51
2260,0.10751528147934332,100,66,18,48
2261,0.10730234764693353,100,45,11,34
2262,0.10752658554150606,100,59,12,47
2263,0.1077710898979361,100,62,17,45
2264,0.10773008031096505,100,61,16,45
2265,0.10755779744691024,100,57,9,48
2266,0.10756754606110247,100,58,15,43
2267,0.10767535682343213,100,76,21,55
2268,0.10782754001557374,100,52,9,43
2269,0.10759839182995928,100,71,26,45
2270,0.10750038272880397,100,62,15,47
2271,0.10771569621302399,100,59,12,47
2272,0.10764496444690072,100,63,22,41
2273,0.10778745244098624,100,71,15,56
2274,0.1076795456009603,100,73,21,52
2275,0.10742411650962548,100,66,17,49
2276,0.10776311118373526,100,45,9,36
2277,0.10776569400838587,100,66,17,49
2278,0.10750854571049068,100,61,7,54
2279,0.1076000675974023,100,65,13,52
2280,0.10770308667113403,100,71,24,47
2281,0.10731437643431732,100,55,14,41
2282,0.10759982776490978,100,64,17,47
2283,0.04931091478795195,100,47,17,30
2284,0.10771351572292717,100,57,13,44
2285,0.10738565361619633,100,67,14,53
2286,0.10762999215849674,100,56,13,43
2287,0.05064499668960587,100,26,7,19
2288,0.04931853490796582,100,23,5,18
2289,0.1073428406188689,100,55,14,41
2290,0.10763172422212106,100,56,17,39
2291,0.10751493184564062,100,72,19,53
2292,0.10761708803341417,100,69,14,55
2293,0.1076136694365848,100,77,16,61
2294,0.10757902252849172,100,64,16,48
2295,0.0492609596611856,100,34,10,24
2296,0.10768617222561448,100,60,13,47
2297,0.1077972825520992,100,89,31,58
2298,0.10771193177630364,100,74,30,44
2299,0.10759305974491937,100,58,14,44
2300,0.04932820815636249,100,48,22,26
2301,0.1077346857599756,100,78,21,57
2302,0.10788886906945756,100,54,12,42
2303,0.10774348114749767,100,77,30,47
2304,0.10768204792998362,100,68,17,51
2305,0.10768893868358728,100,78,26,52
2306,0.10743690828337767,100,65,12,53
2307,0.10726347418414182,100,96,31,65
2308,0.10746191340474259,100,75,21,54
2309,0.10761526677715462,100,60,17,43
2870,0.10765263956285998,100,64,10,54
2871,0.10783751866374974,100,51,10,41
2872,0.10758405255829669,100,59,11,48
2873,0.10756909114444571,100,61,16,45
2874,0.10744947706965338,100,73,23,50
2875,0.10761699379450378,100,74,20,54
2876,0.10747306187732615,100,62,11,51
2877,0.10778066516641577,100,60,17,43
2878,0.041649709757017504,100,32,11,21
2879,0.05039325429399207,100,38,15,23
2880,0.10760289263854708,100,61,15,46
2881,0.1075789235304453,100,81,34,47
2882,0.10748240167790041,100,66,18,48
2883,0.049285885758029904,100,38,14,24
2884,0.10757616634598391,100,72,26,46
2885,0.1077751490872891,100,61,14,47
2886,0.10785896832183836,100,61,17,44
2887,0.10772470520585432,100,93,39,54
2888,0.10778439690528828,100,64,14,50
2889,0.10775436710487749,100,69,24,45
2890,0.10773656480111576,100,49,9,40
2891,0.10767177604245916,100,64,21,43
2892,0.107337235765384,100,52,8,44
2893,0.10750440535302068,100,71,16,55
2894,0.10754512042911914,100,61,18,43
2895,0.1075618312314048,100,64,19,45
2896,0.10767559995045302,100,66,13,53
2897,0.05051955927910496,100,33,11,22
2898,0.107533603001187,100,60,18,42
2899,0.10772301057902037,100,57,19,38
2900,0.10753150908840355,100,80,30,50
2901,0.10763764618089564,100,63,20,43
2902,0.10759772400877979,100,43,9,34
2903,0.10747322660260364,100,67,16,51
2904,0.09847708527957,100,58,20,38
2905,0.10742919433655553,100,59,13,46
2906,0.049165428160665006,100,29,8,21
2907,0.10746790551427429,100,64,15,49
2908,0.10770090175932683,100,55,15,40
2909,0.10758463155680821,100,78,25,53
2910,0.10768560947114347,100,57,14,43
2911,0.10754784312817084,100,55,14,41
2912,0.10752120704373423,100,68,16,52
2913,0.10771846655713423,100,76,23,53
2914,0.10765096624330599,100,64,20,44
2915,0.10746619675454834,100,54,14,40
2916,0.10762979680209707,100,70,19,51
2917,0.1077543549582654,100,68,14,54
2918,0.10763071876589121,100,53,11,42
2919,0.10740066470892816,100,54,18,36
2920,0.10755191604812342,100,66,9,57
2921,0.04937241981583127,100,24,11,13
2922,0.10735366062703622,100,74,22,52
2923,0.050572743562991254,100,38,11,27
2924,0.10763010558366534,100,65,12,53
2925,0.1078948922537669,100,51,10,41
2926,0.04928439319032908,100,25,6,19
2927,0.1073958411253675,100,65,16,49
2928,0.10736429631467512,100,66,13,53
2929,0.10763549916035588,100,62,17,45
2930,0.10760621600978336,100,93,31,62
2931,0.1073088242208815,100,59,18,41
2932,0.10758894325012525,100,78,26,52
2933,0.10775869612463558,100,58,15,43
2934,0.10752763270555024,100,51,9,42
2935,0.10770768979990822,100,69,17,52
2936,0.10769414672598439,100,62,17,45
2937,0.1076146309661643,100,76,26,50
2938,0.10762263304680696,100,69,15,54
2939,0.10737561445397756,100,56,10,46
3570,0.10759574172080946,100,61,10,51
3571,0.10761307860638245,100,57,18,39
3572,0.1074778487087492,100,56,16,40
3573,0.10769681042982582,100,71,18,53
3574,0.04941412140861112,100,33,7,26
3575,0.10794608106752922,100,103,34,69
3576,0.10776901400122066,100,70,19,51
3577,0.10748277137511887,100,67,26,41
3578,0.1075503359523351,100,70,12,58
3579,0.10750403943075316,100,80,30,50
3580,0.10760114795463631,100,50,12,38
3581,0.10774047406992598,100,58,13,45
3582,0.041517346560830094,100,31,13,18
3583,0.10750027011673759,100,63,9,54
3584,0.10756488792898214,100,59,17,42
3585,0.10741352191930109,100,82,32,50
3586,0.107631664146013,100,59,13,46
3587,0.10738406073172622,100,60,14,46
3588,0.10769010006361554,100,69,19,50
3589,0.10745276116359496,100,62,14,48
3590,0.10746352129023035,100,65,19,46
3591,0.10737096318839093,100,82,23,59
3592,0.04924679614164881,100,23,5,18
3593,0.10767224179492198,100,72,25,47
3594,0.10762230973269524,100,47,10,37
3595,0.10770883453599224,100,75,12,63
3596,0.10746182870707768,100,64,17,47
3597,0.1075085847341904,100,66,24,42
3598,0.10765197819050276,100,72,17,55
3599,0.10753011649121015,100,66,12,54
3600,0.10749369933732156,100,66,14,52
3601,0.05038750241337293,100,35,11,24
3602,0.10772092475037336,100,54,13,41
3603,0.10750272005530001,100,71,10,61
3604,0.10752162705887888,100,69,27,42
3605,0.10748695094892055,100,62,21,41
3606,0.1075359264625391,100,46,12,34
3607,0.10764886818793405,100,44,9,35
3608,0.10762200311237426,100,61,20,41
3609,0.10760639318513752,100,74,18,56
3610,0.10742329083966119,100,62,15,47
3611,0.10772259289956704,100,79,20,59
3612,0.10766904150789897,100,55,10,45
3613,0.10752575003550577,100,83,24,59
3614,0.10739587346781589,100,73,14,59
3615,0.10762664106432573,100,71,20,51
3616,0.1075093508439004,100,86,30,56
3617,0.10757132672650033,100,60,13,47
3618,0.04150085021939138,100,22,7,15
3619,0.10753093872597767,100,60,13,47
3620,0.1077623566789157,100,67,13,54
3621,0.10736978059267349,100,63,13,50
3622,0.10759668319130032,100,74,23,51
3623,0.10763485458050312,100,75,22,53
3624,0.10743356047381239,100,59,19,40
3625,0.041790465623154874,100,23,2,21
3626,0.10781000471425614,100,65,13,52
3627,0.10758241304904853,100,87,27,60
3628,0.10762878844029393,100,53,12,41
3629,0.1074156368743796,100,64,13,51
3630,0.10761894602951157,100,70,22,48
3631,0.10768967413993072,100,53,10,43
3632,0.10769250404231659,100,75,20,55
3633,0.10762762799791903,100,52,19,33
3634,0.10763660363551308,100,71,12,59
3635,0.10763546383974608,100,70,20,50
3636,0.1078662817664116,100,53,9,44
3637,0.10772395557278079,100,63,22,41
3638,0.107726540207425,100,62,15,47
3639,0.10761469666372084,100,71,19,52
4270,0.107288726070142,100,73,17,56
4271,0.10749783746187383,100,71,17,54
4272,0.1075890395527228,100,67,15,52
4273,0.10765945406267918,100,65,20,45
4274,0.10801213156963443,100,67,13,54
4275,0.10756836598871342,100,44,9,35
4276,0.10761598967438883,100,68,20,48
4277,0.10777443365648204,100,70,12,58
4278,0.10741123010431049,100,48,12,36
4279,0.10776502670642721,100,59,11,48
4280,0.10771940586208169,100,53,16,37
4281,0.10755776373382331,100,87,21,66
4282,0.1078874435162228,100,58,14,44
4283,0.10774311411883193,100,72,19,53
4284,0.10768773494815616,100,67,23,44
4285,0.10737606476521036,100,51,11,40
4286,0.10763859964363653,100,55,10,45
4287,0.10771817539061262,100,55,14,41
4288,0.10758573539732813,100,51,9,42
4289,0.10764935788368794,100,58,15,43
4290,0.10756281209062159,100,47,12,35
4291,0.05057966314569119,100,25,7,18
4292,0.10766376379282049,100,71,19,52
4293,0.10759405496718272,100,69,19,50
4294,0.10755719484972702,100,69,21,48
4295,0.10761411996112415,100,65,12,53
4296,0.10758064452711608,100,48,11,37
4297,0.10761356048924033,100,64,22,42
4298,0.10752564448093815,100,59,11,48
4299,0.10775419520572511,100,56,11,45
4300,0.10756930044017397,100,89,29,60
4301,0.049368560498195956,100,41,19,22
4302,0.10751922177404631,100,80,24,56
4303,0.10777880058351484,100,59,12,47
4304,0.10744742203449027,100,66,17,49
4305,0.10762117953927218,100,59,17,42
4306,0.049285165526801136,100,34,10,24
4307,0.10733480606330768,100,62,12,50
4308,0.03963107902578809,100,32,5,27
4309,0.10755970093864131,100,66,17,49
4310,0.10756267502888607,100,79,22,57
4311,0.10771504331237447,100,60,18,42
4312,0.04933511453080648,100,40,7,33
4313,0.10742334947008496,100,65,14,51
4314,0.10757934128392133,100,74,29,45
4315,0.10761152568222256,100,50,9,41
4316,0.10747733535310748,100,68,17,51
4317,0.10756333661842366,100,55,10,45
4318,0.10756507129524753,100,58,15,43
4319,0.10740541287411984,100,63,14,49
4320,0.10769052400403299,100,51,10,41
4321,0.10757432932153169,100,54,8,46
4322,0.10748189564074208,100,78,21,57
4323,0.10763567173672693,100,69,14,55
4324,0.10770668469707498,100,64,17,47
4325,0.05047193860256748,100,21,2,19
4326,0.10763427964870328,100,77,18,59
4327,0.1076687057905893,100,74,20,54
4328,0.04151010004968065,100,22,5,17
4329,0.10749045132121882,100,64,21,43
4330,0.1075740829463504,100,63,22,41
4331,0.1078790951268809,100,66,13,53
4332,0.10751820353146889,100,63,14,49
4333,0.10745329848762838,100,54,10,44
4334,0.10742787590547745,100,70,24,46
4335,0.10760059719153353,100,62,19,43
4336,0.10787134025787613,100,54,15,39
4337,0.10761324959464498,100,50,12,38
4338,0.10756009171004499,100,68,16,52
4339,0.10767836671842798,100,64,17,47
5040,0.10772557865128189,100,67,21,46
5041,0.10770542726167932,100,51,12,39
5042,0.10778781875068445,100,77,23,54
5043,0.10765279433945557,100,54,13,41
5044,0.10731824760189186,100,79,30,49
5045,0.10748892538660644,100,56,12,44
5046,0.10774131732579283,100,60,10,50
5047,0.10746205997374049,100,73,22,51
5048,0.10767365423281974,100,68,23,45
5049,0.041430000723013484,100,28,4,24
5050,0.10767459561973645,100,56,6,50
5051,0.10758701694687495,100,58,19,39
5052,0.10760136193450462,100,66,19,47
5053,0.10747134491185659,100,54,12,42
5054,0.10754244174821719,100,60,15,45
5055,0.1076583347491778,100,79,22,57
5056,0.04909736820254319,100,22,5,17
5057,0.043294146700257,100,32,7,25
5058,0.10775854508229772,100,52,16,36
5059,0.10764045220872574,100,52,10,42
5060,0.10759462025538453,100,85,25,60
5061,0.1076609155623263,100,61,17,44
5062,0.1074382017049075,100,72,16,56
5063,0.10770999766384222,100,70,21,49
5064,0.10774933194830728,100,90,28,62
5065,0.10757670806197081,100,59,17,42
5066,0.10757069899634036,100,66,23,43
5067,0.10775071790294738,100,75,18,57
5068,0.04947401358163499,100,25,3,22
5069,0.10783059672020866,100,66,14,52
5070,0.10747746381503022,100,71,12,59
5071,0.03964502887056092,100,23,9,14
5072,0.10750540927495258,100,41,11,30
5073,0.10761224528781413,100,57,11,46
5074,0.1077437041146162,100,59,17,42
5075,0.10768454000574981,100,61,14,47
5076,0.10769810455123804,100,62,13,49
5077,0.10764877180249041,100,67,20,47
5078,0.10743890321938178,100,67,25,42
5079,0.10747720190835759,100,53,9,44
5080,0.04175885816138628,100,27,5,22
5081,0.10750483479914717,100,73,22,51
5082,0.10756498787067388,100,49,12,37
5083,0.10767354296174093,100,67,15,52
5084,0.10786852085332653,100,74,23,51
5085,0.10748440294223331,100,56,17,39
5086,0.1076538285677046,100,71,19,52
5087,0.10759055835997086,100,59,8,51
5088,0.0412195971274681,100,17,1,16
5089,0.04916902934699452,100,26,6,20
5090,0.10766640046194106,100,95,29,66
5091,0.10747388094855173,100,69,17,52
5092,0.0505017882636689,100,28,6,22
5093,0.10779393337425684,100,56,18,38
5094,0.10760482543098754,100,66,20,46
5095,0.10789641230514026,100,63,11,52
5096,0.10753636651747768,100,49,7,42
5097,0.10750319608022506,100,54,5,49
5098,0.1074895496778548,100,53,14,39
5099,0.1074306894840854,100,56,12,44
5100,0.10748964214654555,100,61,11,50
5101,0.10747511647651622,100,71,19,52
5102,0.10751878555207076,100,43,9,34
5103,0.1077311526926724,100,75,29,46
5104,0.10769096982470602,100,91,24,67
5105,0.10766625678581336,100,81,28,53
5106,0.10798557429315829,100,58,10,48
5107,0.04909186019046419,100,22,8,14
5108,0.049155112447618145,100,26,4,22
5109,0.1076624317594544,100,47,12,35
5600,0.10761745880680733,100,70,18,52
5601,0.10758604860294688,100,67,16,51
5602,0.10771952716524068,100,83,21,62
5603,0.10772850321509615,100,79,21,58
5604,0.049306393949644825,100,20,4,16
5605,0.04915542429500894,100,23,5,18
5606,0.04181233944683,100,26,5,21
5607,0.04934710538916571,100,27,10,17
5608,0.10747029965120299,100,59,15,44
5609,0.10739805740412878,100,62,16,46
5610,0.05026441120605336,100,38,9,29
5611,0.10767014787690114,100,67,20,47
5612,0.10755392839039633,100,81,22,59
5613,0.10779805965700892,100,49,8,41
5614,0.10762914683601865,100,54,8,46
5615,0.10754203149778066,100,50,15,35
5616,0.10756381995189732,100,48,10,38
5617,0.10749723318670258,100,78,25,53
5618,0.041404186095325694,100,26,7,19
5619,0.10758417318820977,100,55,13,42
5620,0.10756179484739255,100,54,15,39
5621,0.10757847747381605,100,50,8,42
5622,0.10745331194396145,100,62,17,45
5623,0.10742959954416673,100,52,13,39
5624,0.10767274384985506,100,65,15,50
5625,0.10756147606407139,100,67,11,56
5626,0.10765058360490683,100,65,14,51
5627,0.10791855623595666,100,62,10,52
5628,0.1074196286678113,100,63,12,51
5629,0.10742240990850582,100,71,18,53
5630,0.10770664056934076,100,57,13,44
5631,0.10760950424358402,100,80,26,54
5632,0.10746628594445491,100,98,35,63
5633,0.10775004479322228,100,58,19,39
5634,0.1076120912218742,100,67,17,50
5635,0.10759322408969609,100,75,19,56
5636,0.10752646173125206,100,72,17,55
5637,0.10748179235375975,100,56,8,48
5638,0.10747459779894068,100,58,22,36
5639,0.10784142244101201,100,69,24,45
5640,0.028899227405895504,100,13,3,10
5641,0.049172143181550665,100,31,11,20
5642,0.050351077234765756,100,41,13,28
5643,0.10787060855054496,100,53,14,39
5644,0.10748291102434408,100,70,20,50
5645,0.10777880813787835,100,55,14,41
5646,0.10752625309382519,100,50,6,44
5647,0.10756919216311016,100,61,15,46
5648,0.10753753353471275,100,56,13,43
5649,0.10772039549246465,100,68,20,48
5650,0.10744753932286025,100,45,6,39
5651,0.10774900422416639,100,64,15,49
5652,0.10784536288372436,100,67,19,48
5653,0.10777722536924779,100,55,13,42
5654,0.10752213966221162,100,53,7,46
5655,0.1075385562395225,100,68,23,45
5656,0.1076417264204116,100,77,24,53
5657,0.10770582197578098,100,88,27,61
5658,0.10760153988431437,100,67,13,54
5659,0.10751794591641302,100,71,14,57
5660,0.10760282759526514,100,65,18,47
5661,0.10776222923844878,100,67,17,50
5662,0.10739899135230578,100,67,12,55
5663,0.10772759681655637,100,71,15,56
5664,0.10738914709628576,100,66,14,52
5665,0.10762749874123173,100,52,8,44
5666,0.10785623345166959,100,63,23,40
5667,0.10765253849517338,100,58,18,40
5668,0.10759628699085078,100,66,14,52
5669,0.10738022335063067,100,63,14,49
6300,0.10739469751455259,100,60,12,48
6301,0.107490329445501,100,59,14,45
6302,0.10753121704903283,100,65,12,53
6303,0.10755245679539693,100,64,22,42
6304,0.10766215167992865,100,59,9,50
6305,0.10763797325090771,100,64,24,40
6306,0.10791916005002354,100,67,15,52
6307,0.1073181820416465,100,89,26,63
6308,0.10763397257119117,100,89,21,68
6309,0.10761667267472208,100,53,14,39
6310,0.10764802191667171,100,65,20,45
6311,0.10772600676040439,100,69,20,49
6312,0.1075211291660464,100,65,15,50
6313,0.10770372137289383,100,88,26,62
6314,0.10766715869171663,100,78,23,55
6315,0.10746196556270361,100,69,13,56
6316,0.05037194958881705,100,30,9,21
6317,0.10768149955262643,100,58,6,52
6318,0.107507818415826,100,68,14,54
6319,0.10771059375811959,100,68,13,55
6320,0.041799406888435454,100,28,8,20
6321,0.10751480248645177,100,71,13,58
6322,0.10773741846307212,100,84,30,54
6323,0.10753471601374572,100,74,20,54
6324,0.10760450502072813,100,67,13,54
6325,0.10749353100595248,100,65,19,46
6326,0.10762001403364162,100,73,24,49
6327,0.10762915834890845,100,63,24,39
6328,0.10754457813179774,100,75,23,52
6329,0.10744287417651589,100,72,20,52
6330,0.10756506059598686,100,70,21,49
6331,0.10778953499767444,100,55,12,43
6332,0.1076537571639536,100,57,14,43
6333,0.10760578993138438,100,77,23,54
6334,0.10751146028557271,100,66,21,45
6335,0.10750190184754425,100,53,13,40
6336,0.10748257401904512,100,55,11,44
6337,0.10768988005291225,100,55,12,43
6338,0.10756248118615716,100,61,17,44
6339,0.10756087520961616,100,67,13,54
6340,0.1073915199145537,100,59,22,37
6341,0.10775337048206203,100,63,13,50
6342,0.10761678901070741,100,64,19,45
6343,0.0505542281602327,100,34,3,31
6344,0.10782133269811695,100,63,15,48
6345,0.1074939809169991,100,55,16,39
6346,0.10762393289230691,100,67,15,52
6347,0.10768028893122164,100,48,9,39
6348,0.10755940789648533,100,60,20,40
6349,0.10778026679456926,100,57,13,44
6350,0.10733125696284017,100,65,22,43
6351,0.10771078971522646,100,66,20,46
6352,0.10784622953130303,100,69,27,42
6353,0.10771984993803811,100,68,20,48
6354,0.10735387655474872,100,83,22,61
6355,0.10757178217977928,100,59,13,46
6356,0.10793759188288445,100,49,9,40
6357,0.10771855822816795,100,56,18,38
6358,0.10785498385082423,100,47,11,36
6359,0.10739111845306548,100,60,11,49
6360,0.10775228417555205,100,58,16,42
6361,0.10765012104619308,100,69,23,46
6362,0.10771084340877744,100,80,24,56
6363,0.10767279006717936,100,84,25,59
6364,0.10753861775053658,100,66,12,54
6365,0.10753649554424939,100,54,12,42
6366,0.10780931031453998,100,58,15,43
6367,0.10748514044617509,100,76,20,56
6368,0.049286371063106876,100,32,5,27
6369,0.1076763065842204,100,58,10,48
7070,0.10763376711273945,100,75,26,49
7071,0.10741453348291127,100,85,30,55
7072,0.10767605557373397,100,64,10,54
7073,0.10746595259162048,100,53,8,45
