EventID,Edep_MeV,Energy_keV,#PE,#NoisePE,SignalPE
209758,0.5379349938214302,500,320,79,241
209760,0.5383107807768245,500,321,75,246
209761,0.5370870337097939,500,303,69,234
209763,0.17562820933151668,500,108,30,78
209764,0.5380798837740414,500,348,77,271
209765,0.11288340532287612,500,62,11,51
209766,0.538257813689528,500,330,99,231
209769,0.5381058449192214,500,306,73,233
209773,0.5380681337661265,500,246,60,186
209777,0.336520327116178,500,185,48,137
209780,0.5380516523050266,500,307,74,233
209783,0.537698091951366,500,341,77,264
209784,0.5379169707123971,500,295,74,221
209788,0.12323819875398528,500,89,27,62
209789,0.538423489552899,500,357,87,270
209790,0.033140412647121795,500,25,8,17
209792,0.01801126357461553,500,10,2,8
209793,0.5376831335966865,500,313,85,228
209794,0.537833070201718,500,339,86,253
209796,0.5378145865620189,500,292,59,233
209798,0.5380731547471517,500,335,88,247
210152,0.5378800808177258,500,306,65,241
210153,0.19744583271238883,500,122,38,84
210154,0.5384680234504693,500,344,86,258
210158,0.06674654705842188,500,38,9,29
210160,0.1397857346932196,500,87,19,68
210161,0.538595425707966,500,341,91,250
210162,0.02909501131110454,500,22,5,17
210163,0.5378245555495779,500,322,86,236
210164,0.03390148605363534,500,13,2,11
210165,0.5385361778300919,500,346,73,273
210167,0.5382160182485834,500,291,64,227
210168,0.07069566398557352,500,44,11,33
210170,0.5376122746155937,500,303,66,237
210172,0.07102188122721992,500,46,13,33
210173,0.05250947485673466,500,26,10,16
210175,0.5385581622953539,500,333,101,232
210177,0.07858713035224046,500,34,7,27
210179,0.5377931475252645,500,312,69,243
210181,0.31727353788864393,500,196,52,144
210182,0.5385332019260446,500,348,94,254
210183,0.5384260878113609,500,289,69,220
210185,0.5378449886906006,500,334,92,242
210186,0.5381789307034887,500,288,66,222
210188,0.5381643785159552,500,339,100,239
210190,0.5378307016264761,500,319,84,235
210191,0.5378829162477905,500,293,76,217
210192,0.004130122608646032,500,4,0,4
210193,0.5382554859215346,500,309,79,230
210194,0.5380110994380397,500,322,79,243
210195,0.005349396864206209,500,9,4,5
210197,0.5383698633078899,500,360,78,282
210198,0.5381930427306539,500,334,88,246
210200,0.5374255910999477,500,286,71,215
210202,0.537958101949572,500,332,90,242
210203,0.23354159983807526,500,133,23,110
210204,0.5377792882582049,500,314,73,241
210206,0.5385180423086858,500,292,72,220
210207,0.01310353259749514,500,12,3,9
210208,0.5378769251432706,500,288,68,220
210209,0.5378977320439483,500,304,79,225
210210,0.025275567270571363,500,17,5,12
210211,0.5375600666640976,500,295,64,231
210212,0.5382058330948566,500,322,83,239
210213,0.5378224133723726,500,339,101,238
210214,0.5378958750270125,500,341,87,254
210216,0.12659873848713318,500,89,25,64
210781,0.3154313704765699,500,174,28,146
210782,0.5379273019264993,500,266,64,202
210785,0.5377217366550274,500,298,71,227
210786,0.5382278571229482,500,343,88,255
210787,0.537455146671172,500,318,78,240
210788,0.5376489598718165,500,304,74,230
210789,0.5379346933180855,500,309,69,240
210791,0.5380043319372784,500,354,95,259
210793,0.5381916681467781,500,386,92,294
210794,0.5382078608476493,500,325,89,236
210796,0.005153012388264299,500,2,0,2
210798,0.538377086576513,500,344,74,270
210799,0.018526881271140168,500,9,1,8
210800,0.5377706067756961,500,344,94,250
210801,0.538067333904169,500,319,77,242
210803,0.5380928068595059,500,312,75,237
210806,0.5375253253111727,500,322,75,247
210808,0.5376423167258374,500,307,73,234
210809,0.3412391197949707,500,221,57,164
210810,0.5378635286774072,500,297,75,222
210811,0.5378707178241895,500,296,75,221
210812,0.2948759664969916,500,163,33,130
210813,0.1311302630433714,500,71,19,52
210814,0.537766352097651,500,318,80,238
210815,0.20573307762002366,500,135,34,101
210816,0.5375695921132022,500,300,70,230
210818,0.33708281426690806,500,181,51,130
