x, y
150, 0.19113348246532613
159.9673246686159, 0.689350531226936
169.9346404061294, 0.9967975762234567
180.06535959387062, 1.4413657983603019
190.03268426248655, 2.3694735345023963
200, 1.7471887638779486
209.96732466861593, 2.965819386540117
220.09803492525475, 2.567264872148101
230.06535959387065, 3.958157969883853
240.03268426248655, 8.545841299541465
273.03921664943266, 134.74931053179836
280.06535066276825, 243.88586388741427
293.13725157468735, 680.5642778947189
