EventID,Edep_MeV,#PE,#NoisePE
10797,0.1075627132137642,74,21
10798,0.10771507433965158,67,9
10799,0.029181369048518768,21,7
10800,0.10752192880628125,47,11
10801,0.10773867988609574,71,16
10802,0.10743316354412613,75,11
10803,0.1075661400489774,65,12
10804,0.10733871539397466,70,14
10805,0.1074964271550643,64,15
10806,0.10771529265683234,58,13
10807,0.1077644064515218,60,17
10808,0.10754117881106907,64,17
10809,0.1076173217669721,94,30
10810,0.10749595225323529,64,13
10811,0.10764379216418113,67,21
10812,0.10768433665729073,45,6
10813,0.10746796929366016,79,21
10814,0.10776376039333509,64,16
10815,0.10751749312438526,51,11
10816,0.050659404696519,27,2
10817,0.10753175951735314,59,19
10818,0.041580977280484786,26,6
10819,0.10762056731133603,61,12
10820,0.1076261468748796,57,16
10821,0.10759159964671855,68,20
10822,0.10758862957303833,58,18
10823,0.10757661487769994,78,20
10824,0.10765985941772771,81,28
10825,0.107806617566883,68,16
10826,0.0505464598211086,29,7
10827,0.10760927783139534,64,18
10828,0.10764945335151833,65,17
10829,0.04925301303865557,27,8
10830,0.10749491643250876,79,29
10831,0.1077404440707135,58,16
10832,0.041914561189505185,31,11
10833,0.04921293938597139,23,6
10834,0.10752606708789356,71,17
10835,0.0418143504925747,22,7
10836,0.10761276932627091,70,19
10837,0.10789442673022824,70,19
10838,0.10767460754187863,51,14
10839,0.10740321301182876,92,28
10840,0.10784430593427685,63,14
10841,0.1075643795931,79,23
10842,0.10770627083408493,91,23
10843,0.10777863927934284,82,27
10844,0.10744567826853989,76,30
10845,0.10738319059462849,67,19
10846,0.10733898123440051,74,21
10847,0.10733919869130097,66,14
10848,0.10770266853538803,62,11
10849,0.10789011504263638,76,20
10850,0.10778497996943964,57,13
10851,0.10727187955748328,42,11
10852,0.10762158967874784,56,12
10853,0.10771695590714495,60,11
10854,0.049186710848938685,30,6
10855,0.10763928954977116,64,14
10856,0.10781391883685554,60,15
10857,0.10771220017908226,65,17
10858,0.10742622710039752,52,8
10859,0.10750439414084503,68,18
10860,0.107509627545826,66,12
10861,0.10745303498108996,64,16
10862,0.04921755985943778,28,6
10863,0.10772119169839107,53,11
10864,0.10762617510179462,54,9
10865,0.1077581090722366,61,13
10866,0.1073702585023436,49,8
10867,0.10764091886800832,65,19
10868,0.10766800083843772,56,13
10869,0.10767768151166676,63,17
10870,0.10768901667349272,60,12
10871,0.10747620618495342,66,18
10872,0.10721711703739542,70,20
10873,0.10747568348340798,59,15
10874,0.05040384431069432,29,9
10875,0.04914966335126591,16,2
10876,0.10766976221939539,64,19
10877,0.10751182872021388,60,14
10878,0.10770516485239326,84,24
10879,0.1074784301854861,59,19
10880,0.10728936179442315,50,4
10881,0.10759131584348273,69,20
10882,0.10744626032148114,74,19
10883,0.10763498731771234,73,19
10884,0.1076467276074645,52,11
10885,0.10758539555132576,68,21
10886,0.10765165752405294,69,18
10887,0.10765150865310921,67,20
10888,0.10732131886618963,63,26
10889,0.10761576030079342,65,17
10890,0.10757953369370542,62,12
10891,0.10768661712052709,75,20
10892,0.10776062514741763,73,22
10893,0.10763948732637695,54,14
10894,0.10752098370801459,76,19
10895,0.10760068384964278,44,9
10896,0.10764925271119723,58,17
10897,0.04926675385172417,26,7
10898,0.10763401870824912,63,11
10899,0.1078542374379098,58,17
10900,0.10754922662900532,69,20
10901,0.1075759520480903,61,14
10902,0.1075610498442581,87,32
10903,0.10763314456726467,73,25
10904,0.10764689932071297,57,8
10905,0.10761716313110355,67,16
10906,0.10752172994209189,69,17
10907,0.10752792242914663,61,16
10908,0.10748189426867591,62,15
10909,0.10792332404162687,69,18
10910,0.10757967338071511,71,21
10911,0.02430969795316874,14,5
10912,0.10752181705657206,73,21
10913,0.05049094255912916,27,6
10914,0.10773116746585017,42,12
10915,0.10733588226245276,68,18
10916,0.10757976478035884,93,31
10917,0.10731781217075849,50,8
10918,0.10734960287894904,49,7
10919,0.10767206972728283,65,9
10920,0.10746667085873826,62,19
10921,0.10756157138236133,70,13
10922,0.049358552946110114,30,10
10923,0.10756142571234527,71,19
10924,0.10774156399558156,65,17
10925,0.10765444143453784,69,23
10926,0.10764852932489916,82,31
10927,0.10733494518469619,61,13
10928,0.10749811203466232,81,26
10929,0.10763889146154514,58,14
10930,0.10770472838657032,67,19
10931,0.1079670907291663,62,8
10932,0.10773438972523361,47,8
10933,0.03969270376906611,33,13
10934,0.10770515571731447,71,21
10935,0.050403306119739276,20,1
10936,0.10767541020548814,58,8
10937,0.10740516950357284,85,22
10938,0.10772510197026076,68,17
10939,0.049357743338617616,34,11
10940,0.10730915961442768,67,21
10941,0.10761498981454247,64,18
10942,0.10734662561754955,60,20
10943,0.10743282362977602,67,12
10944,0.049434711241695795,29,4
10945,0.10775020706467846,55,11
10946,0.10769252363522112,69,10
10947,0.10750225630821253,75,16
10948,0.10775171401018738,63,16
10949,0.10774035890008256,74,19
10950,0.10771429898841163,53,15
10951,0.10770419460228019,74,18
10952,0.10745593703588249,48,4
10953,0.10760543737689006,81,28
10954,0.10762429845989972,72,19
10955,0.050566559882897696,28,7
10956,0.0492314407626455,43,16
10957,0.10760095756682646,67,25
10958,0.1076342232118765,61,14
10959,0.10759282826438123,64,15
10960,0.10760533585351753,58,9
10961,0.10744856625746371,53,13
10962,0.10744748829980733,64,9
10963,0.1074808280235023,45,3
10964,0.10786340829985577,68,18
10965,0.049176289277827336,29,5
10966,0.049316970305363875,27,7
10967,0.10780320411392078,54,9
10968,0.10734158048015423,64,15
10969,0.04931958430130758,24,3
10970,0.10782052875158309,63,20
10971,0.10748362536716245,78,23
10972,0.10777219095572825,49,6
10973,0.10769900753144812,61,9
10974,0.10772538088855371,86,36
10975,0.10761033925606125,71,22
10976,0.10753490204828706,66,22
10977,0.10761625362118923,54,9
10978,0.10756691872032616,63,20
10979,0.10779861228119146,64,13
10980,0.10768040152314494,73,27
10981,0.1075250416646248,66,20
10982,0.10772641325416615,69,13
10983,0.10744147586331296,70,24
10984,0.10756013743228816,65,13
10985,0.10750525366298025,68,24
10986,0.10735190691392392,51,9
10987,0.10758441811115972,73,15
10988,0.10769961381971752,62,16
10989,0.10762504708379933,63,16
10990,0.10763174111554005,64,17
10991,0.04945978535450151,29,6
10992,0.10766901772971396,89,32
10993,0.10771428653828877,84,27
10994,0.10769847708583714,77,24
10995,0.04914115845154674,24,9
10996,0.1077294284764108,57,11
10997,0.10774935559916095,65,22
10998,0.10741599772066446,63,14
10999,0.10777576390253062,69,19
11000,0.10748284798714836,75,17
11001,0.10776541946966527,81,19
11002,0.10777688106952621,63,20
11003,0.10736976125153887,51,16
11004,0.10756463229027123,74,19
11005,0.10738391716984008,73,14
11006,0.10747151811513016,81,27
11007,0.10764983021164588,68,15
11008,0.10754708902973255,67,21
11009,0.10768259493373965,74,21
11010,0.10759345859987103,47,15
11011,0.1076169112310757,45,10
11012,0.04923705659610206,31,8
11013,0.10748415043938613,71,24
11014,0.10782884319723057,80,26
11015,0.10765483706314029,62,10
11016,0.10763274919026095,50,11
11017,0.10745489884155504,69,14
11018,0.10758396570170295,65,19
11019,0.10754040107349398,53,11
11020,0.10763767125668224,83,23
11021,0.10801832451179279,68,11
11022,0.10788465744085232,72,20
11023,0.04921175460304594,48,25
11024,0.10725452057875054,70,16
11025,0.1075871961212203,58,10
11026,0.10748908563507255,68,17
11027,0.10762812532944319,67,18
11028,0.10749010161203713,58,18
11029,0.10753077012939888,61,15
11030,0.10773948648421512,53,8
11031,0.10760833071265284,73,23
11032,0.05049690312097815,42,15
11033,0.1077730801260157,72,23
11034,0.10773040625070243,59,15
11035,0.10757155443139844,44,9
11036,0.10765015546751079,39,5
11037,0.10757428636889799,66,17
11038,0.10739500368482469,46,7
11039,0.10766855960833446,58,21
11040,0.10753434536861663,78,25
11041,0.10762745366780219,68,22
11042,0.041877756842976545,16,5
11043,0.10757711126433257,93,30
11044,0.10774423379498306,54,5
11045,0.10744352656665553,73,19
11046,0.04935409524630393,27,8
11047,0.10775451154428854,64,18
11048,0.10758546892499264,72,19
11049,0.10746100170185241,53,10
11050,0.10741370486976196,73,21
11051,0.10766023704910682,68,17
11052,0.10791919728253965,69,22
11053,0.10755301478265906,60,15
11054,0.05052371056959697,23,5
11055,0.04923706362316658,34,6
11056,0.10780996099056761,53,8
11057,0.04926808015730167,35,8
11058,0.107432029404416,79,23
11059,0.023015862315802722,18,7
11060,0.10766233043186452,64,19
11061,0.10763255404950357,79,25
11062,0.10759051205345437,44,13
11063,0.1075990353812274,68,13
11064,0.10757961617474786,76,27
11065,0.10745476327654248,73,17
11066,0.10752136166789904,53,8
11067,0.10768805820958195,59,13
11068,0.107609971718778,71,19
11069,0.10756043984264473,64,20
11070,0.10739620381819497,69,20
11071,0.10748784026582518,82,19
11072,0.10752518929821656,66,19
11073,0.10757310526175895,63,11
11074,0.10781804329386897,71,16
11075,0.05061032499408342,23,6
11076,0.10753301210943327,67,14
11077,0.10765567326937789,69,14
11078,0.10768426280667363,63,11
11079,0.10757231223867236,59,19
11080,0.10771534025696321,62,24
11081,0.10772389569577497,61,18
11082,0.10762194678996188,56,16
11083,0.10760662645744737,69,16
11084,0.10761488588287303,58,13
11085,0.10769786929151633,47,11
11086,0.10739926840076335,68,14
11087,0.10756469382227749,58,14
11088,0.10760808033788426,56,18
11089,0.10744379531158196,57,12
11090,0.10751987520354657,59,17
11091,0.10728868490521387,54,10
11092,0.10746018421409417,76,24
11093,0.1077475721772666,61,22
11094,0.10771513692710875,104,33
11095,0.10778326079381013,45,6
11096,0.10760243043668932,64,15
11097,0.10760925057313175,76,23
11098,0.10761443344160464,58,7
11099,0.10770287534010382,65,14
11100,0.10771599141827544,70,21
11101,0.1076105280665062,74,22
11102,0.10761698748281524,68,17
11103,0.10768730722121311,73,22
11104,0.1074778271393066,62,18
11105,0.10761247463660634,65,20
11106,0.10727393876509869,68,21
11107,0.10789887747453043,66,20
11108,0.10756175590148057,63,12
11109,0.10774906638911926,72,24
11110,0.10747272365239015,77,24
11111,0.10754375283683303,63,20
11112,0.10780034243374882,61,20
11113,0.10751010761375217,72,20
11114,0.10748845361077347,71,20
11115,0.10770461027563033,63,20
11116,0.10765281693604088,72,21
11117,0.041486369653824386,32,8
11118,0.10754429009243027,73,20
11119,0.10770261543323321,54,10
11120,0.10758153498017885,50,7
11121,0.04152804138432375,23,8
11122,0.10762777840794226,57,10
11123,0.10760147556444313,54,15
11124,0.10780324961503136,62,18
11125,0.10776597154709847,57,11
11126,0.1075235616743265,68,12
11127,0.10764931609100266,67,16
11128,0.10772373592775561,60,12
11129,0.10764680905747584,76,22
11130,0.10767515261292424,64,18
11131,0.10768633983005367,56,22
11132,0.10782321149662788,38,8
11133,0.10760249399918077,67,24
11134,0.10763568037884043,55,13
11135,0.04927036901597169,32,13
11136,0.10766947070320654,56,14
11137,0.10769497378315183,76,17
11138,0.10773317698147078,73,17
11139,0.10778846354230148,80,18
11140,0.049107065082536164,26,3
11141,0.10755060765076983,66,18
11142,0.10761838453728487,61,18
11143,0.10746595617538553,67,21
11144,0.10769144950321778,62,19
11145,0.10735502098172371,59,7
11146,0.10742661166077265,61,20
11147,0.10762747086958153,66,19
11148,0.10780925708388717,61,13
11149,0.10751923312514006,54,16
11150,0.05049988135245464,39,9
11151,0.05037269062708206,39,16
11152,0.10752791607256781,72,22
11153,0.10756452316681424,72,20
11154,0.10720990871748702,53,13
11155,0.1075477613363792,71,19
11156,0.10767088116140076,47,9
11157,0.049257065442403686,30,8
11158,0.1075580188136008,67,16
11159,0.10756425645435451,81,21
11160,0.10773071160930486,50,8
11161,0.10758528352069965,49,3
11162,0.04934590713117629,18,1
11163,0.1076266026897824,80,26
11164,0.05045067833631606,34,12
11165,0.10765566366370702,59,12
11166,0.10740535958212359,56,20
11167,0.10751592073332751,76,21
11168,0.10758022038768045,74,16
11169,0.10744822033046614,86,22
11170,0.10761904696505202,59,16
11171,0.04911406524771537,31,6
11172,0.10758017154176704,54,10
11173,0.10780436544822247,70,16
11174,0.107569716653126,46,8
11175,0.10766215574883767,63,14
11176,0.10759680308737654,74,17
11177,0.10753833458741284,52,11
11178,0.10763742097680001,62,7
11179,0.10770574588160507,59,9
11180,0.10772476370263835,63,11
11181,0.10776105152829406,68,13
11182,0.10753990123804387,63,11
11183,0.10748445595808256,59,10
11184,0.10755673241674965,72,22
11185,0.10769738765800048,78,19
11186,0.10760658322738055,71,23
11187,0.10758931066918882,60,19
11188,0.10747541692146424,54,9
11189,0.1074520194494837,69,16
11190,0.10789172793189959,60,12
11191,0.10763427540755954,69,25
11192,0.05047127024153133,20,5
11193,0.10758169076236064,63,18
11194,0.10762325978730887,59,16
11195,0.10769303274128106,44,6
11196,0.10790227891537228,77,19
11197,0.10757911182889535,61,15
11198,0.10734950908533501,67,12
11199,0.10735042279310109,61,16
11200,0.1074907525976763,82,20
11201,0.10763973204405465,72,16
11202,0.10755027463773247,50,9
11203,0.10754722715625621,69,22
11204,0.050398818325760916,26,7
11205,0.10743804434282277,67,14
11206,0.10753265864653187,60,18
11207,0.10789631865927461,51,9
11208,0.10755572747229042,60,9
11209,0.10746021310323121,58,16
11210,0.10778717786489317,66,16
11211,0.10751323319698435,63,19
11212,0.10754232920822508,57,8
11213,0.10747586717226768,66,14
11214,0.1076023776538953,59,14
11215,0.10754920513119509,73,19
11216,0.10773569632220209,70,19
11217,0.049374229991882276,32,9
11218,0.10784116604114503,71,19
11219,0.10782069990694841,49,7
11220,0.10759693007339836,48,5
11221,0.10739744121436803,68,23
11222,0.10755840718883011,49,9
11223,0.10765005506386968,43,5
11224,0.10777427464440262,63,13
11225,0.1075953289837987,59,15
11226,0.03991889936843369,22,5
11227,0.09936516108974366,48,9
11228,0.10768758842306043,69,20
11229,0.10748053932479017,74,23
11230,0.1077123378955616,55,10
11231,0.04902523164569036,22,3
11232,0.10741210133995006,57,7
11233,0.10720641536322079,76,24
11234,0.10765386503847447,69,19
11235,0.10761937467981887,65,22
11236,0.05059073161822171,26,4
11237,0.10762225585805328,67,18
11238,0.10765574421295793,68,17
11239,0.10757645681691197,61,12
11240,0.04917260993409043,12,3
11241,0.10744996182602912,80,26
11242,0.10767919833342328,67,25
11243,0.10762813461028191,63,13
11244,0.10739432227250104,61,13
11245,0.05049698245888678,35,11
11246,0.10734790829571889,69,14
11247,0.107726865094932,63,17
11248,0.10755717255597896,50,11
11249,0.04931430449012593,15,2
11250,0.10752109925722221,68,19
11251,0.10747687753214007,74,18
11252,0.10772120453025849,59,18
11253,0.10764090620469989,78,22
11254,0.10756752009314118,54,12
11255,0.10776126429416391,49,15
11256,0.1074410669262478,72,21
11257,0.10752148330274156,51,9
11258,0.1076327747050111,59,15
11259,0.10751300283718393,69,14
11260,0.10735308726530489,60,13
11261,0.10776938573446532,83,29
11262,0.04915048185859054,27,7
11263,0.10772370479945072,71,22
11264,0.10758790968279253,49,11
11265,0.10757628989512029,58,17
11266,0.10721231892804164,41,8
11267,0.10764462438062976,73,18
11268,0.04162854407521666,23,4
11269,0.10778617723404475,45,10
11270,0.1074343306095551,94,22
11271,0.10740356701501479,71,17
11272,0.10769059186987952,65,17
11273,0.10743840583750747,66,19
11274,0.10765585790040409,50,10
11275,0.10788705012682286,45,13
11276,0.10764447724164526,61,11
11277,0.1075479171887112,79,20
11278,0.10753534401412093,65,12
11279,0.10766373759784037,71,13
11280,0.049445140343914416,23,4
11281,0.10743111034624024,69,14
11282,0.10767094141922509,81,27
11283,0.10786657789160883,76,24
11284,0.10758126477137471,78,21
11285,0.10757323221048865,74,17
11286,0.10770537236495373,54,16
11287,0.10765317845281022,58,13
11288,0.050444092000893045,27,11
11289,0.10763843907415595,76,24
11290,0.10768990985203142,73,23
11291,0.10745731108325847,70,20
11292,0.10782432105518767,80,26
11293,0.10749803530048625,53,16
11294,0.10769021336566774,66,22
11295,0.1073233797744481,73,16
11296,0.1076471997989847,66,15
11297,0.10747143528457036,59,15
11298,0.10771004091778456,63,12
11299,0.1079459639703671,73,17
11300,0.10770101877522906,66,16
11301,0.04933535921173795,25,9
11302,0.10760736978040625,59,14
11303,0.1075146211556568,46,2
11304,0.1072542356469964,58,15
11305,0.10779344972827251,61,8
11306,0.10772519826949106,65,17
11307,0.10760946638852809,75,25
11308,0.10766933589041283,65,18
11309,0.10767080382313249,59,11
11310,0.10722948307315393,70,19
11311,0.10757442660246677,75,20
11312,0.10756559625508932,82,21
11313,0.049187362021888725,39,8
11314,0.10776697682267385,62,16
11315,0.10767145652108585,74,21
11316,0.10769620435270674,60,14
11317,0.045069292355664835,27,9
11318,0.10787703721265686,55,21
11319,0.10785427565802484,51,13
11320,0.10762416094230157,70,16
11321,0.10736312651778779,85,25
11322,0.05057249123014826,30,4
11323,0.10758126411924487,51,5
11324,0.10751388270717133,89,23
11325,0.10770453408079068,62,17
11326,0.10743263498902142,83,26
11327,0.1073929791995853,63,18
11328,0.10770601533193984,64,17
11329,0.10755487826279912,72,22
11330,0.10780719978840382,73,23
11331,0.10740489819154184,79,22
11332,0.10764482453512629,57,10
11333,0.04935737229803165,23,3
11334,0.041491700119098314,26,7
11335,0.10736031458937152,75,17
11336,0.1074148832858054,42,7
11337,0.10751340010211355,61,11
11338,0.10762288554322373,52,16
11339,0.1077078349237952,69,18
11340,0.10766145830504324,44,13
11341,0.10737603081871842,60,11
11342,0.10774812295932576,51,13
11343,0.10733559464355451,73,21
11344,0.10761660561365048,55,13
11345,0.107635387006961,68,21
11346,0.10761473365878373,54,11
11347,0.1075812811816272,63,16
11348,0.10785618678822959,75,20
11349,0.10727459833606329,59,20
11350,0.049345332148229726,26,8
11351,0.10766478514077626,66,18
11352,0.10753791003388363,50,10
11353,0.10766136556480098,72,16
11354,0.10755611171234973,58,12
11355,0.10763699662239577,68,15
11356,0.10759670689431038,61,20
11357,0.10782013306626692,56,11
11358,0.10773827905539708,70,18
11359,0.1077387847111627,74,23
11360,0.04160578256031574,19,2
11361,0.10763344055785425,69,24
11362,0.10764908725728715,38,7
11363,0.10746087640132812,68,13
11364,0.10765221636490936,67,11
11365,0.10751895569216709,72,20
11366,0.10765251812447942,56,12
11367,0.10764284484062568,50,13
11368,0.1076170729010419,65,16
11369,0.10762822470899965,88,25
11370,0.10770204866564345,65,16
11371,0.10772462266684814,61,17
11372,0.0415072189368612,43,23
11373,0.10770347212178576,57,15
11374,0.1076670006005843,63,18
11375,0.10782455414045737,42,10
11376,0.10752024251504529,70,19
11377,0.05050489579570909,22,3
11378,0.10744393659501418,57,11
11379,0.10761671409086536,80,22
11380,0.1076601227341642,60,10
11381,0.10755713751889127,66,14
11382,0.1076878500188484,61,6
11383,0.1075455430016573,78,22
11384,0.10766069164846023,67,15
11385,0.10769978225948994,56,10
11386,0.10746588519048235,76,30
11387,0.10725816441220705,80,28
11388,0.10773407887502036,76,22
11389,0.10775877568432617,62,13
11390,0.10767812953932283,75,24
11391,0.10772774509451626,70,24
11392,0.10764281636997841,60,19
11393,0.04927573485173068,27,7
11394,0.10746387751757036,59,18
11395,0.10743369350079533,68,21
11396,0.107559479707258,83,17
11397,0.10761057417469792,69,17
11398,0.05066360779154617,39,11
11399,0.10741688313075419,66,19
11400,0.10755674282034175,69,21
11401,0.0493481721920497,26,7
11402,0.10751737471332032,56,15
11403,0.10728612262950568,56,18
11404,0.10768064967901599,63,17
11405,0.10765361799240784,80,25
11406,0.10739299596579749,61,13
11407,0.10758826471221036,57,10
11408,0.050464128125493335,41,15
11409,0.10764713645867237,74,19
11410,0.10762329342825615,73,24
11411,0.05082549366555292,22,4
11412,0.10754604439054186,79,29
11413,0.10745999871195874,67,18
11414,0.10764835629496326,75,27
11415,0.05057973122829356,32,14
11416,0.04924879582088142,33,6
11417,0.10763294221823749,74,25
11418,0.10759716672150878,49,7
11419,0.04924347701965162,14,1
11420,0.10749410802390343,75,21
11421,0.10743262422834891,54,8
11422,0.10749442648824917,64,20
11423,0.10746463568749394,75,18
11424,0.10729910560256124,51,12
11425,0.10772164411391867,69,22
11426,0.1076570507487208,66,22
11427,0.04923508277573495,25,7
11428,0.10764631159962165,49,13
11429,0.10791365342506234,88,31
11430,0.10744791433254665,97,32
11431,0.1075692117575549,69,15
11432,0.10757036399090589,57,10
11433,0.10738903700533733,74,25
11434,0.10765637565913168,63,19
11435,0.04936945552993023,23,6
11436,0.10777628990676938,75,22
11437,0.04929080214523039,36,12
11438,0.10764282898447018,67,15
11439,0.10747573842409118,62,16
11440,0.10785571217856949,59,14
11441,0.049389157684030856,35,9
11442,0.107436235021317,56,10
11443,0.10733823535847181,62,13
11444,0.10784513413205356,74,27
11445,0.10763326580839416,64,13
11446,0.1075632902168706,62,21
11447,0.10750404333595505,59,12
11448,0.10742292786424502,41,5
11449,0.10743997289526934,72,26
11450,0.10767619060641109,53,12
11451,0.10745624829534473,51,8
11452,0.049377012521685165,27,8
11453,0.041556766361442565,28,5
11454,0.10747129010595423,65,15
11455,0.10738415434865381,69,14
11456,0.10748943794696834,65,17
11457,0.10767310617486911,54,13
11458,0.1074044229208775,44,6
11459,0.1076360169697222,66,14
11460,0.05058949780295623,38,8
11461,0.10753381544409489,41,9
11462,0.10765271698026262,71,27
11463,0.10748185123316083,54,16
11464,0.10787464439923403,43,4
11465,0.05055972805933466,39,18
11466,0.10739867611815954,46,15
11467,0.10758114411768512,93,32
11468,0.10753856940222672,83,22
11469,0.10737684615073614,68,15
11470,0.10737477266882638,66,18
11471,0.10754049250862087,63,19
11472,0.10752219993626864,58,16
11473,0.10780945982033013,55,8
11474,0.10752273243859956,62,17
11475,0.04159350007148569,21,5
11476,0.041682262402850674,22,7
11477,0.10776854764305442,70,17
11478,0.10778588644419272,63,15
11479,0.10717858170319204,71,13
11480,0.10775856488545324,67,22
11481,0.10773553923468644,70,11
11482,0.10771695566527398,64,18
11483,0.10743280648328869,52,9
11484,0.10753044993092149,56,16
11485,0.10746854695231045,80,23
11486,0.1075222087256081,68,21
11487,0.1073814389420242,64,15
11488,0.1075168998775623,72,22
11489,0.10753590967417351,42,7
11490,0.10755793775617356,65,18
11491,0.10764243831245446,56,14
11492,0.10747649155774751,49,5
11493,0.10788584931507127,70,22
11494,0.10774644391732932,63,16
11495,0.10747590375263999,74,22
11496,0.10757594233151746,59,17
11497,0.10778348619972092,49,10
11498,0.10756722184198333,47,11
11499,0.10774151151411832,57,9
11500,0.10784874082403453,63,18
11501,0.10761163305132353,73,12
11502,0.10769973122933475,71,17
11503,0.04934783292323683,33,7
11504,0.10762395844887328,43,6
11505,0.10782711152146127,72,18
11506,0.10746309845764544,61,13
11507,0.10774725761865778,45,9
11508,0.10764451174639891,53,8
11509,0.1078478693709503,55,11
11510,0.1077760832706453,51,9
11511,0.10739909821901583,51,7
11512,0.10747151403342388,60,16
11513,0.10762272804551688,57,16
11514,0.10753214271311938,57,20
11515,0.10778498620831337,55,15
11516,0.10800818729719146,61,8
11517,0.10761927273156609,73,17
11518,0.10758905792456311,50,6
11519,0.050528501852954835,37,16
11520,0.10774355756949412,72,26
11521,0.10737589305805907,46,8
11522,0.049291053934695614,18,6
11523,0.10763195616552906,45,9
11524,0.10758504967408739,48,12
11525,0.049299441411661545,38,7
11526,0.10756994419558522,65,16
11527,0.10766988567611575,73,17
11528,0.10758708740121264,60,11
11529,0.10783461523614184,67,13
11530,0.1073026978720546,65,20
11531,0.107569941912379,65,14
11532,0.1077476467494242,74,22
11533,0.10748966134052908,42,6
11534,0.10742274494317666,66,15
11535,0.10748853280322618,84,30
11536,0.10760520309089404,87,26
11537,0.10773065403635279,75,16
11538,0.10753066201826782,65,14
11539,0.10727800898567216,60,13
11540,0.10779473960025576,46,4
11541,0.1076824964951843,59,11
11542,0.10745967795409615,48,9
11543,0.10759698179486353,74,25
11544,0.10754853983565928,58,12
11545,0.10767522410906082,61,17
11546,0.10772314309218728,70,11
11547,0.10767384164633186,66,22
11548,0.10770094398348978,57,11
11549,0.10759888672912123,65,14
11550,0.041486747324254725,37,12
11551,0.10771171502040727,61,12
11552,0.05047651307769127,28,5
11553,0.1074348567994482,67,18
11554,0.04151787313113805,21,8
11555,0.04932907725600148,39,11
11556,0.10761254351065544,47,9
11557,0.10790735368655514,50,12
11558,0.10773895708268863,61,18
11559,0.10768340233001855,75,14
11560,0.10782225046333012,78,22
11561,0.10789421229587862,76,21
11562,0.10745510443722348,75,22
11563,0.10742887381066145,56,8
11564,0.04927558277522108,39,11
11565,0.10757470974917671,61,16
11566,0.107369863253324,65,17
11567,0.1074910715742598,74,23
11568,0.10782031951173118,65,27
11569,0.10775383705859079,74,29
11570,0.10776799520575185,56,20
11571,0.04919166682842205,37,9
11572,0.10768917003319507,57,10
11573,0.10761901750971137,55,17
11574,0.10753910153311592,64,15
11575,0.1077512340060821,62,20
11576,0.04918661061047396,29,8
11577,0.10754202418266201,63,12
11578,0.10769065997444854,56,9
11579,0.10762447098064008,68,13
11580,0.1076921965601998,53,19
11581,0.10770925650510378,66,21
11582,0.10719487798208366,74,23
11583,0.10749590125669482,65,21
11584,0.10743912733651159,75,21
11585,0.10779428101982723,54,15
11586,0.10768241403170752,57,14
11587,0.10763735577311621,53,14
11588,0.10786730878675878,56,16
11589,0.10769896093053027,58,15
11590,0.10766565822483684,83,33
11591,0.10792411021841627,75,20
11592,0.1076183070449626,71,24
11593,0.10774207255271219,58,10
11594,0.10775139929615207,52,8
11595,0.107796020829461,67,14
11596,0.10763690576699184,62,21
11597,0.04929895338639977,33,8
11598,0.10743077858545678,69,18
11599,0.10752688258176045,54,15
11600,0.10769773167075763,59,13
11601,0.10767448920930142,71,18
11602,0.10756034521868914,76,19
11603,0.049378916058159514,36,8
11604,0.10759348854872239,47,9
11605,0.10730198662759616,86,23
11606,0.03983294766056071,25,3
11607,0.10743026474862641,60,16
11608,0.10770870030233085,66,15
11609,0.10753809004166187,68,19
11610,0.10755818877634958,66,26
11611,0.0982055948894513,59,15
11612,0.10735729840918534,82,27
11613,0.10745142530683473,63,14
11614,0.10774717413849408,45,8
11615,0.10743187922561617,66,18
11616,0.10759554400475577,56,13
11617,0.10765090747935693,34,6
11618,0.10740728804999314,55,13
11619,0.1076178716574977,61,14
11620,0.04923666596894726,30,9
11621,0.1078608603741424,52,12
11622,0.04922679671814615,28,7
11623,0.10751750457612204,69,20
11624,0.10770372180729301,73,8
11625,0.10767182513879829,59,8
11626,0.10754539850206284,50,14
11627,0.10771405665009856,59,14
11628,0.04176149856327231,28,9
11629,0.10720143984680912,86,31
11630,0.04943446923573806,24,6
11631,0.10761710953332312,63,14
11632,0.10755337394333421,56,14
11633,0.10775532464587124,46,11
11634,0.041503229784626526,23,7
11635,0.1076237767280577,64,9
11636,0.10774100266540243,70,17
11637,0.10761949325133138,76,26
11638,0.10777067496757077,58,15
11639,0.10763355563139491,53,7
11640,0.10770405599871957,80,28
11641,0.10759844185302628,71,16
11642,0.1077531667453183,62,9
11643,0.10755446348733498,66,16
11644,0.10743833841699298,79,22
11645,0.1077392231313921,56,12
11646,0.1076414625197954,68,18
11647,0.10764708881685363,73,21
11648,0.10743726513192843,50,6
11649,0.1074734461067767,62,15
11650,0.041492031539442746,28,8
11651,0.10745762954420571,43,9
11652,0.04939448137380541,27,6
11653,0.10750207330296495,62,8
11654,0.04923666399029981,29,10
11655,0.10754892640627883,72,24
11656,0.10774150553213496,68,16
11657,0.10774060396471485,65,6
11658,0.10755121246775151,61,15
11659,0.10747486055152669,74,22
11660,0.10768181492202125,59,10
11661,0.10762248005588052,63,18
11662,0.10764456966315503,52,13
11663,0.1078961015992636,70,16
11664,0.10760597533717828,68,15
11665,0.049231399166307324,25,5
11666,0.10773743750623874,55,11
11667,0.10741422251110601,64,20
11668,0.10771937951504759,66,11
11669,0.10759829515957155,62,12
11670,0.10747458397398542,64,15
