EventID,Edep_MeV,#PE,#NoisePE,SignalPE,fine_bin,merged_bin
203081,0.06400476344612983,36,10,26,64,7
347579,0.06401918088082484,37,10,27,64,7
332404,0.06402318244833824,34,7,27,64,7
269311,0.06402549160428297,33,11,22,64,7
328089,0.0640257777394326,28,3,25,64,7
152198,0.06403310129935637,36,14,22,64,7
193953,0.06403407839723377,51,15,36,64,7
293433,0.0640369064212968,38,6,32,64,7
98332,0.06403920649455323,32,9,23,64,7
132108,0.06404066414535182,32,16,16,64,7
307874,0.06404242757829819,42,9,33,64,7
334269,0.0640522689902482,36,11,25,64,7
158267,0.06406144119170719,41,10,31,64,7
318144,0.06406764067097855,27,7,20,64,7
204312,0.06406862929629419,33,3,30,64,7
395617,0.06407531009836193,47,15,32,64,7
395883,0.06408420748435924,36,12,24,64,7
395486,0.06409734959551086,33,7,26,64,7
192170,0.06410000130947355,33,7,26,64,7
232929,0.06410216260345479,47,15,32,64,7
137262,0.06411480678574646,39,9,30,64,7
234509,0.06412184000611401,41,9,32,64,7
279061,0.06412507059494492,36,5,31,64,7
183980,0.06415841308044126,50,11,39,64,7
200238,0.06416014774532507,30,6,24,64,7
238938,0.06416082567218237,40,8,32,64,7
278659,0.06416339881525952,55,15,40,64,7
345543,0.06416447907511025,24,6,18,64,7
248736,0.06417517860405565,49,11,38,64,7
267173,0.06417536442993789,33,12,21,64,7
180609,0.06418993308700849,52,15,37,64,7
242394,0.06419169385980475,52,17,35,64,7
314307,0.06419923496118786,26,9,17,64,7
155649,0.06420002559630363,40,11,29,64,7
293530,0.0642015769250665,35,6,29,64,7
155729,0.06421950446073123,34,8,26,64,7
219306,0.06421965859035565,39,13,26,64,7
234138,0.06422030670431546,35,9,26,64,7
240105,0.06422995181056194,43,21,22,64,7
297250,0.06423121608307274,35,7,28,64,7
204657,0.06423561770958636,28,7,21,64,7
216853,0.06423693612665057,29,7,22,64,7
134384,0.06423890950048813,39,15,24,64,7
266612,0.06424475565984585,39,7,32,64,7
366124,0.06424992265532264,42,13,29,64,7
274908,0.06425689137602265,41,13,28,64,7
306372,0.06427043232511773,35,10,25,64,7
318772,0.06427305885959252,30,7,23,64,7
292719,0.06428000592911437,40,9,31,64,7
152893,0.06428044239398807,40,14,26,64,7
143914,0.0642815359654617,22,2,20,64,7
251702,0.06428526021797853,55,18,37,64,7
146495,0.06430443152454278,30,7,23,64,7
130905,0.06430570897376897,33,6,27,64,7
198252,0.06430790516055786,40,15,25,64,7
341449,0.06430946189414184,47,17,30,64,7
86595,0.06431625317267625,49,17,32,64,7
212058,0.06432997234309752,43,10,33,64,7
260841,0.06433150125676047,42,8,34,64,7
186030,0.0643433653023347,30,9,21,64,7
314746,0.06435648750622125,45,11,34,64,7
324942,0.06435919371369067,34,6,28,64,7
218133,0.0643623487486221,32,9,23,64,7
176484,0.06436304965996181,45,14,31,64,7
154361,0.06436717806729321,35,12,23,64,7
305555,0.06436881573409005,43,10,33,64,7
216536,0.06437275999721871,47,19,28,64,7
348160,0.06437731355848055,52,13,39,64,7
205567,0.06438064707076457,52,17,35,64,7
242369,0.06438881292650457,47,8,39,64,7
