EventID,Edep_MeV,#PE,#NoisePE,SignalPE,fine_bin,merged_bin
307532,0.5510058123648478,289,72,217,551,11
376191,0.5510244319673664,382,95,287,551,11
334691,0.551080586315837,304,72,232,551,11
303683,0.5510892966458539,355,77,278,551,11
379441,0.5511174838965536,349,93,256,551,11
332924,0.5511195772082695,319,72,247,551,11
323454,0.5511432034180552,303,68,235,551,11
361865,0.551174525759791,315,86,229,551,11
367169,0.5511754304725355,319,61,258,551,11
382620,0.5511888252475345,317,79,238,551,11
365118,0.5512851078022682,326,83,243,551,11
361577,0.5513333501962312,307,69,238,551,11
318232,0.551335170855812,322,73,249,551,11
378642,0.5513400767740209,337,84,253,551,11
326007,0.5513444843915261,322,78,244,551,11
321292,0.5513571629409065,336,88,248,551,11
386884,0.5514024484795105,343,80,263,551,11
388119,0.5514033582430998,340,94,246,551,11
367362,0.5514170596224195,285,63,222,551,11
323938,0.551433680933711,337,99,238,551,11
308799,0.5514472295032475,318,80,238,551,11
314491,0.5514523920361744,332,68,264,551,11
384158,0.5514819306245435,288,75,213,551,11
321626,0.5514854417219,375,95,280,551,11
319609,0.5514864668278097,335,75,260,551,11
396015,0.5514874032049423,365,110,255,551,11
304933,0.5515310418108209,305,68,237,551,11
305870,0.5515643034135596,371,97,274,551,11
342467,0.5515824534300787,352,90,262,551,11
303814,0.5515824763906809,369,109,260,551,11
306833,0.5516304939798233,367,101,266,551,11
320397,0.5516471391341131,368,91,277,551,11
369196,0.5516555149569397,342,78,264,551,11
303141,0.551665876055407,349,102,247,551,11
305271,0.5516872589437734,306,69,237,551,11
366620,0.5517197050327715,337,75,262,551,11
343027,0.5517203278369333,323,93,230,551,11
382488,0.5517317077291322,334,80,254,551,11
374667,0.551737454758279,325,64,261,551,11
348445,0.5517625563784115,298,65,233,551,11
381626,0.5518027104938442,281,63,218,551,11
361233,0.5518113166506385,338,78,260,551,11
346257,0.5518261673267176,309,74,235,551,11
313529,0.551866572651764,366,96,270,551,11
355444,0.5519958774325926,320,69,251,551,11
358052,0.552053771806686,303,72,231,552,11
332963,0.5521438891396548,316,78,238,552,11
381715,0.5522725733956233,281,69,212,552,11
340346,0.55231404550183,363,108,255,552,11
321513,0.5523695641443995,313,88,225,552,11
378333,0.552435656192658,357,87,270,552,11
391739,0.5525215643253782,367,102,265,552,11
347553,0.5525450048440886,316,76,240,552,11
373223,0.5525545718037569,315,72,243,552,11
392415,0.5525649730608824,389,100,289,552,11
379682,0.552598717704016,362,106,256,552,11
388723,0.5526640143960977,343,85,258,552,11
361112,0.552669091909932,306,75,231,552,11
351131,0.5526724937438802,340,85,255,552,11
355244,0.5528264607549642,309,60,249,552,11
345231,0.5528786257012267,307,79,228,552,11
373676,0.5529367396672084,287,70,217,552,11
370554,0.5529449990597133,318,80,238,552,11
302150,0.5530655209455811,296,64,232,553,11
331702,0.5531443212900758,351,98,253,553,11
317937,0.5531614263776282,296,72,224,553,11
378488,0.5531842337116846,299,67,232,553,11
369301,0.5531977402603636,335,78,257,553,11
357260,0.5532153145898335,296,68,228,553,11
388645,0.5532432218878953,317,73,244,553,11
391001,0.5533108997138918,299,68,231,553,11
383091,0.5533145378388308,356,101,255,553,11
302118,0.5533512857587582,321,82,239,553,11
372941,0.5533918392665887,316,87,229,553,11
328288,0.5534490732875157,311,69,242,553,11
377425,0.5534819095286009,343,105,238,553,11
394575,0.5535666036300471,290,60,230,553,11
378022,0.5536572731976681,319,77,242,553,11
316172,0.5537106371331652,303,62,241,553,11
392701,0.5537115417275802,361,95,266,553,11
316536,0.5537620598906908,323,68,255,553,11
394284,0.5537747690551232,294,73,221,553,11
303419,0.5537938347689725,339,81,258,553,11
356212,0.5539056216755852,343,96,247,553,11
367933,0.5539266256461368,323,72,251,553,11
305567,0.5539846638374218,330,82,248,553,11
391059,0.5539942387670773,269,66,203,553,11
342066,0.5542476395043895,333,89,244,554,11
286252,0.5542957767155569,314,67,247,554,11
375098,0.5544121821059779,331,87,244,554,11
318618,0.5544147027799318,326,80,246,554,11
359541,0.5544339826350626,343,77,266,554,11
344944,0.5545523999460872,325,69,256,554,11
390459,0.55461816900324,338,88,250,554,11
324361,0.5546437818507104,323,67,256,554,11
356945,0.5546539800100669,322,80,242,554,11
375668,0.5547433990279289,344,92,252,554,11
364693,0.5547478852721988,343,85,258,554,11
358096,0.554766158979658,299,77,222,554,11
313843,0.5548137584695464,340,77,263,554,11
395350,0.5548944769073672,347,96,251,554,11
380846,0.5550517193883197,377,94,283,555,11
366452,0.5550993226921331,324,73,251,555,11
370817,0.5551681452746796,306,81,225,555,11
390534,0.5554042687742419,357,108,249,555,11
399528,0.5554745978927066,351,89,262,555,11
355546,0.5554753791483981,302,81,221,555,11
384129,0.5556577748372445,301,78,223,555,11
319588,0.5556912434614344,308,62,246,555,11
399522,0.5557056684761924,292,65,227,555,11
367468,0.5558075204556775,333,107,226,555,11
390301,0.5559002964936538,308,75,233,555,11
369855,0.556069813765647,412,127,285,556,11
335323,0.5561981844854547,344,87,257,556,11
374552,0.556209948139461,324,72,252,556,11
373315,0.5562230912203162,320,91,229,556,11
346779,0.5563052117997574,330,69,261,556,11
381610,0.5563405139490315,280,57,223,556,11
390033,0.5563592858949532,314,72,242,556,11
393986,0.556498318576441,293,53,240,556,11
379801,0.5565695980411107,314,82,232,556,11
313839,0.5566899163149953,348,93,255,556,11
301991,0.5567559013160261,342,82,260,556,11
311587,0.5567666342814362,302,69,233,556,11
382554,0.5568095742006761,335,77,258,556,11
364003,0.5568212116520771,300,72,228,556,11
374890,0.5569022860206004,305,66,239,556,11
384232,0.5570612058218337,350,80,270,557,11
324196,0.5570781309353963,284,61,223,557,11
347967,0.5571274036312085,326,80,246,557,11
259781,0.5571754290280228,276,59,217,557,11
317355,0.5572108259373066,340,98,242,557,11
368947,0.5572328956195111,322,74,248,557,11
323844,0.5572748511513226,349,102,247,557,11
357580,0.5572903070228507,355,86,269,557,11
330963,0.5573362134468173,307,70,237,557,11
343049,0.5573529685088204,330,77,253,557,11
396228,0.5574026982165545,323,91,232,557,11
359051,0.557426070393772,347,78,269,557,11
363281,0.5574678502837734,315,72,243,557,11
369169,0.5575119440908369,315,76,239,557,11
333714,0.5575478576896048,338,91,247,557,11
396454,0.5575604644531674,323,71,252,557,11
355095,0.557699823141681,367,97,270,557,11
352603,0.5577236908400364,375,109,266,557,11
365204,0.5577351296760451,341,102,239,557,11
397386,0.5578661642301724,341,84,257,557,11
357061,0.5579223765899104,311,62,249,557,11
373140,0.5579331176303611,344,84,260,557,11
392560,0.5579412426260533,343,95,248,557,11
392826,0.5579757622383471,321,84,237,557,11
389060,0.5579857077634511,329,88,241,557,11
327580,0.5580748050650975,381,102,279,558,11
317295,0.5582185445778889,322,83,239,558,11
396523,0.5584128144664675,357,92,265,558,11
327212,0.5585539690883082,320,69,251,558,11
358501,0.5585616488675305,311,75,236,558,11
395731,0.5585850234296422,343,82,261,558,11
388220,0.5586679392950813,335,64,271,558,11
353987,0.5587378724771186,374,102,272,558,11
379982,0.5590459958222962,317,70,247,559,11
344836,0.5590503267941414,321,64,257,559,11
356048,0.5590660575520098,369,100,269,559,11
378547,0.5591561048328466,306,80,226,559,11
363736,0.5591740710274575,327,88,239,559,11
389640,0.5592183842104913,342,77,265,559,11
357553,0.5592541303355478,312,69,243,559,11
365561,0.5592897562853422,321,74,247,559,11
383757,0.5592999870569216,318,65,253,559,11
307071,0.5593003332376844,325,83,242,559,11
366239,0.5593897272580408,284,62,222,559,11
355092,0.5594606079361177,322,76,246,559,11
365472,0.5595040242841228,340,94,246,559,11
334350,0.559653282006582,319,75,244,559,11
350072,0.5597184265177902,301,77,224,559,11
362828,0.5597554979396089,304,70,234,559,11
375159,0.5597594804240191,287,63,224,559,11
384537,0.5597635389691002,388,106,282,559,11
384928,0.5598569342332104,292,67,225,559,11
357280,0.5599205776657311,333,83,250,559,11
385497,0.5600793920782795,352,84,268,560,11
393129,0.5600807001778824,313,64,249,560,11
313834,0.5601056926774618,325,92,233,560,11
350771,0.5601300987962284,275,58,217,560,11
274819,0.5602371195618717,326,84,242,560,11
320835,0.5602895129626106,269,53,216,560,11
315814,0.560309249579055,402,113,289,560,11
365792,0.5604793556888268,338,75,263,560,11
328363,0.560519109971141,334,80,254,560,11
351457,0.5606291327694558,303,71,232,560,11
365871,0.5606506258803156,335,81,254,560,11
392862,0.5606774915678113,280,54,226,560,11
379815,0.5608181001573532,328,79,249,560,11
359910,0.5608289206918796,324,78,246,560,11
359037,0.5609300860371189,351,82,269,560,11
368775,0.560945177535594,313,88,225,560,11
377898,0.5609643322453242,318,74,244,560,11
380027,0.5610673087208313,327,71,256,561,11
306927,0.5611441400422864,347,84,263,561,11
372468,0.5612258331388771,315,72,243,561,11
331722,0.5612649709338791,300,63,237,561,11
383967,0.5613418438046105,299,61,238,561,11
375597,0.5614589712732441,337,85,252,561,11
378077,0.561508408607141,336,68,268,561,11
376693,0.5615415250424646,304,69,235,561,11
372056,0.5616057847376369,334,91,243,561,11
312214,0.5616752813123561,349,91,258,561,11
276132,0.5617188191642121,341,84,257,561,11
385286,0.561803685696975,328,85,243,561,11
381153,0.5618137784943629,303,58,245,561,11
323631,0.5618157978809566,292,58,234,561,11
360026,0.5618388959082662,363,93,270,561,11
395004,0.5621221763294497,351,98,253,562,11
390497,0.5621807114450212,291,54,237,562,11
326557,0.5622474667937134,341,96,245,562,11
387663,0.5622550008341048,375,79,296,562,11
344888,0.5623182806884032,348,95,253,562,11
394538,0.5623482087683864,329,80,249,562,11
373432,0.5624426750519744,360,96,264,562,11
386428,0.5626373263487543,312,87,225,562,11
361970,0.5626768935750753,299,65,234,562,11
351542,0.5627153203758889,303,66,237,562,11
343432,0.5630414821774006,310,74,236,563,11
365145,0.5630483576343063,326,83,243,563,11
378780,0.5630847627006548,366,87,279,563,11
368725,0.5631116980012997,336,71,265,563,11
323042,0.5632721315425058,312,85,227,563,11
379683,0.5632902243168307,312,60,252,563,11
355822,0.5634038615038528,322,86,236,563,11
393255,0.5635223983999034,349,97,252,563,11
360565,0.563676272014186,362,98,264,563,11
382209,0.5637368772916769,332,86,246,563,11
381119,0.5637922226954405,340,80,260,563,11
378441,0.5638000481501431,358,94,264,563,11
380593,0.563893546749929,337,84,253,563,11
380908,0.5643236832593717,353,102,251,564,11
362000,0.5643650934590728,319,91,228,564,11
303528,0.5643790209044752,347,90,257,564,11
388720,0.5643802855237579,369,94,275,564,11
327127,0.5644493450544178,362,91,271,564,11
397266,0.564463205128136,336,69,267,564,11
350984,0.5645143877715157,324,76,248,564,11
340091,0.564566523328619,355,93,262,564,11
323439,0.5645724834596578,315,65,250,564,11
353237,0.5645809538779407,343,75,268,564,11
365877,0.5645945455164877,303,61,242,564,11
394286,0.5646041189934777,334,86,248,564,11
368755,0.564799162580173,361,103,258,564,11
378828,0.5649395645531073,315,78,237,564,11
377970,0.5649409253959805,333,88,245,564,11
319418,0.5650223572906503,326,75,251,565,11
347199,0.5652631037313034,342,70,272,565,11
377597,0.5653807036633154,331,74,257,565,11
374354,0.5654397150766638,348,92,256,565,11
363390,0.5654507676098699,339,88,251,565,11
363887,0.5654689115592079,336,83,253,565,11
317446,0.5655064721874855,350,79,271,565,11
377683,0.565603519780968,330,80,250,565,11
387141,0.5657161229692111,345,86,259,565,11
353802,0.5657346668710455,325,82,243,565,11
367905,0.5657874176323311,353,98,255,565,11
398167,0.565808220875344,368,90,278,565,11
382231,0.5660211573433156,308,71,237,566,11
390549,0.5660524425520552,306,74,232,566,11
387937,0.5660714726901023,340,86,254,566,11
351621,0.5663530346609221,367,90,277,566,11
283327,0.5664514956546362,335,97,238,566,11
394420,0.5664588592773856,322,66,256,566,11
366405,0.5664868033140305,361,90,271,566,11
305934,0.5665070524065872,300,71,229,566,11
306022,0.5665296717150375,303,66,237,566,11
377624,0.5665928589329493,316,65,251,566,11
399627,0.566622396175734,322,66,256,566,11
388425,0.566680920859732,288,74,214,566,11
398892,0.5668136451463086,324,75,249,566,11
393809,0.5668676169345217,355,104,251,566,11
375552,0.5669020251763336,345,86,259,566,11
303424,0.5669776624592795,401,121,280,566,11
392208,0.5669806383981112,380,104,276,566,11
398767,0.5669829004530678,354,98,256,566,11
344702,0.5670362739024137,327,86,241,567,11
365073,0.5671573063516617,335,79,256,567,11
358160,0.5671838889471136,288,63,225,567,11
399924,0.5672227082793345,341,85,256,567,11
377868,0.5672321304041954,328,84,244,567,11
391394,0.567313836645402,313,62,251,567,11
382403,0.5673543067149293,335,76,259,567,11
366670,0.5674763798059317,316,64,252,567,11
351029,0.5675241677658353,321,80,241,567,11
392608,0.567540356182869,363,100,263,567,11
359230,0.5675508241660502,299,63,236,567,11
392771,0.5675955535718126,339,89,250,567,11
367960,0.5678589004417031,320,73,247,567,11
391816,0.5678836898345341,355,96,259,567,11
362801,0.5679664366059023,305,67,238,567,11
384058,0.5681599872301787,360,92,268,568,11
360587,0.5682052471206768,316,89,227,568,11
398194,0.568223538484462,334,84,250,568,11
384299,0.568295383317834,308,72,236,568,11
353013,0.5683530147361296,329,69,260,568,11
383758,0.5683745788590927,355,90,265,568,11
378670,0.5683761167321396,348,79,269,568,11
387687,0.5685259006441119,294,47,247,568,11
389477,0.5685885927104853,294,76,218,568,11
387831,0.5686591572958339,385,101,284,568,11
364040,0.5687579406161579,336,90,246,568,11
383660,0.5688389904239741,340,85,255,568,11
341431,0.5688560183142976,341,89,252,568,11
385077,0.5688658206661569,295,64,231,568,11
390050,0.5689327043062464,334,75,259,568,11
360299,0.5689651051824317,374,87,287,568,11
357665,0.5689686357988446,316,90,226,568,11
396746,0.5689773532244934,323,86,237,568,11
330095,0.5691192529389015,344,99,245,569,11
397076,0.5691558112054184,329,83,246,569,11
370236,0.5691622069613048,343,87,256,569,11
399426,0.569163346908659,302,75,227,569,11
383922,0.5693373023941137,347,82,265,569,11
388794,0.5693524041062062,332,72,260,569,11
385639,0.5693581840638051,286,64,222,569,11
346255,0.5693817809545118,330,71,259,569,11
357051,0.5694855477889608,338,88,250,569,11
382871,0.5696717831514782,335,86,249,569,11
368902,0.5698381678367925,374,105,269,569,11
376048,0.5699114527522635,299,63,236,569,11
329315,0.5700402207949627,337,65,272,570,11
381732,0.570043157124309,336,73,263,570,11
358030,0.5702330983499286,349,101,248,570,11
355114,0.570265533758037,295,54,241,570,11
326865,0.5702851963917077,319,80,239,570,11
373977,0.5703949711788803,367,96,271,570,11
367134,0.5705703075127103,355,90,265,570,11
359534,0.5706256589353701,341,110,231,570,11
368717,0.5706341874720409,373,119,254,570,11
355676,0.5706593304803061,309,69,240,570,11
386600,0.5706727858259331,302,70,232,570,11
273523,0.5706955749232793,330,70,260,570,11
389153,0.5707645931645279,354,90,264,570,11
317856,0.5708202808869599,337,91,246,570,11
391042,0.5709735284396759,346,89,257,570,11
385277,0.5710534881576084,367,104,263,571,11
367117,0.571059354134705,333,80,253,571,11
330490,0.5710935972833133,389,97,292,571,11
351410,0.5711210966374934,311,60,251,571,11
362076,0.5711417043077858,361,98,263,571,11
376229,0.5711613602642994,360,89,271,571,11
384037,0.571172010349399,375,101,274,571,11
381160,0.571172885555196,340,82,258,571,11
396331,0.5711897043738098,351,99,252,571,11
351642,0.5713391391385667,331,76,255,571,11
375270,0.5713431743948464,377,109,268,571,11
356711,0.5714717658567968,339,89,250,571,11
392382,0.5714795703472656,331,66,265,571,11
363078,0.5715416049635319,353,89,264,571,11
361213,0.5715454306055501,344,81,263,571,11
375404,0.5715673400424017,331,85,246,571,11
