EventID,Edep_MeV,#PE,#NoisePE,SignalPE,fine_bin,merged_bin
50293,0.21500000218647472,145,48,97,215,5
82151,0.2150000211104757,114,23,91,215,5
72921,0.21500008020275374,125,30,95,215,5
83942,0.21500014806259943,130,37,93,215,5
78508,0.21500017593576087,154,44,110,215,5
63514,0.21500017889656006,108,19,89,215,5
89916,0.21500020852872842,102,18,84,215,5
80918,0.2150002185786865,137,31,106,215,5
61281,0.21500021950130155,115,21,94,215,5
69400,0.21500025331962486,131,42,89,215,5
84464,0.21500026959061785,128,33,95,215,5
60035,0.21500029273434104,137,39,98,215,5
79165,0.21500035046915117,116,27,89,215,5
67618,0.21500036673826578,130,31,99,215,5
94733,0.21500036826157717,136,37,99,215,5
57314,0.21500038135914443,132,29,103,215,5
87466,0.21500038192894455,135,38,97,215,5
86893,0.21500039351896535,143,50,93,215,5
96163,0.2150003978889694,145,31,114,215,5
60256,0.21500040796679365,139,39,100,215,5
73447,0.21500044437166277,140,33,107,215,5
58161,0.215000447274284,129,40,89,215,5
85936,0.2150004559734029,126,32,94,215,5
58678,0.21500045688394442,135,34,101,215,5
93600,0.21500046538400902,131,32,99,215,5
71214,0.21500046807798048,136,29,107,215,5
75330,0.2150004683033005,147,45,102,215,5
86687,0.21500049401006427,141,34,107,215,5
89078,0.215000522783582,129,34,95,215,5
63999,0.21500053877537156,116,25,91,215,5
52199,0.21500063494974136,125,30,95,215,5
67952,0.21500064114322479,122,27,95,215,5
58780,0.21500064598759314,153,36,117,215,5
93582,0.2150006501516987,130,35,95,215,5
92598,0.2150006780729307,148,39,109,215,5
69895,0.21500068793005964,116,26,90,215,5
66708,0.21500073155622995,125,32,93,215,5
59136,0.21500073443512083,110,28,82,215,5
84290,0.21500074856384718,138,35,103,215,5
78500,0.21500075191021709,121,28,93,215,5
81688,0.21500076462699488,119,33,86,215,5
71711,0.2150007734126831,108,32,76,215,5
57242,0.21500082166159193,136,31,105,215,5
91262,0.21500086544183183,101,17,84,215,5
63230,0.2150008659911494,144,46,98,215,5
63618,0.21500089592989854,109,12,97,215,5
83009,0.21500089634461977,150,46,104,215,5
91452,0.21500091321793946,136,40,96,215,5
89353,0.21500091530596127,125,34,91,215,5
81181,0.21500092184102942,154,54,100,215,5
71756,0.21500097160499274,117,32,85,215,5
98176,0.2150009726216342,123,24,99,215,5
54564,0.2150009745702991,115,31,84,215,5
54809,0.21500098341419863,141,38,103,215,5
77403,0.21500100499768582,102,28,74,215,5
83186,0.21500102583229516,110,27,83,215,5
87542,0.2150010386827756,144,30,114,215,5
99330,0.21500104592681313,156,37,119,215,5
98739,0.2150010589953603,124,31,93,215,5
59863,0.2150010596536493,113,22,91,215,5
93810,0.21500109423743186,142,40,102,215,5
97462,0.21500109951205768,115,20,95,215,5
85376,0.2150011036856612,119,23,96,215,5
81089,0.2150011059685639,144,37,107,215,5
78530,0.21500111095496566,116,26,90,215,5
60968,0.2150011289091038,100,21,79,215,5
94859,0.21500114909046195,162,57,105,215,5
