EventID,Edep_MeV,#PE,#NoisePE,SignalPE,fine_bin,merged_bin
396000,0.04500170822301417,24,10,14,45,1
121372,0.04500294438039416,43,15,28,45,1
206193,0.04500414752965946,11,0,11,45,1
243872,0.04500436701580554,23,7,16,45,1
184598,0.04500534372805056,27,8,19,45,1
324267,0.04501375830322802,20,6,14,45,1
122314,0.045014253635570926,36,9,27,45,1
322157,0.04501619591398268,19,4,15,45,1
178241,0.04502482495290961,20,3,17,45,1
328222,0.04502673361457649,25,8,17,45,1
202138,0.04503071257018052,31,5,26,45,1
383847,0.045038884688873536,26,9,17,45,1
163599,0.04504502462090962,27,4,23,45,1
251504,0.04505197867028319,21,8,13,45,1
322708,0.045061885473545886,24,8,16,45,1
213673,0.04506273410221089,19,5,14,45,1
11317,0.045069292355664835,27,9,18,45,1
289113,0.04507479340135262,23,4,19,45,1
229413,0.04507632783525214,28,7,21,45,1
326719,0.04509340605512415,27,11,16,45,1
390242,0.045095978229421387,32,14,18,45,1
337924,0.045111957705408066,42,19,23,45,1
185427,0.04511232393134151,30,5,25,45,1
157410,0.045120900071089716,33,10,23,45,1
210252,0.0451270787219893,48,18,30,45,1
4480,0.04512754884144801,30,6,24,45,1
128261,0.045144108966149024,24,5,19,45,1
350496,0.04516463830664897,33,16,17,45,1
132944,0.04516477049056197,27,8,19,45,1
295023,0.045173464811408735,20,0,20,45,1
294395,0.04517749987411315,28,8,20,45,1
148290,0.04518302971434965,26,8,18,45,1
350219,0.04518469398373683,26,5,21,45,1
256418,0.04518487319501053,32,12,20,45,1
84793,0.04519027221106188,35,18,17,45,1
140299,0.04519206735067777,32,10,22,45,1
149418,0.04519361168488319,17,0,17,45,1
222252,0.04519469555122063,22,0,22,45,1
219354,0.04519720269140773,28,5,23,45,1
359152,0.04520040456557625,27,11,16,45,1
266940,0.045200543168756074,22,4,18,45,1
293522,0.04520494964869043,40,12,28,45,1
212486,0.045242069897026956,50,23,27,45,1
207235,0.04524631987473293,19,4,15,45,1
308722,0.04524803898413142,22,7,15,45,1
305531,0.045253864738541955,28,6,22,45,1
170411,0.04525550780345427,22,4,18,45,1
150311,0.04525553680835959,22,8,14,45,1
343291,0.04525755901295491,33,10,23,45,1
274459,0.04525858707704269,21,6,15,45,1
159159,0.04525874142170676,24,8,16,45,1
268057,0.04526271448161926,42,11,31,45,1
206713,0.045280515850220256,23,7,16,45,1
276917,0.04528121662918717,15,1,14,45,1
230838,0.04528912850243436,31,7,24,45,1
259681,0.045308313366919095,29,7,22,45,1
335359,0.04531221133657964,31,10,21,45,1
130282,0.04531537932736541,16,6,10,45,1
212023,0.045316725577564956,29,9,20,45,1
318594,0.0453204212874791,15,3,12,45,1
203214,0.04532051219936794,39,14,25,45,1
281388,0.045328142460775864,25,6,19,45,1
256476,0.04533283067841708,30,11,19,45,1
118101,0.04533301029778064,22,7,15,45,1
123821,0.045340045663030806,21,7,14,45,1
148059,0.04534634097612321,29,9,20,45,1
326077,0.045347831507748834,23,9,14,45,1
231178,0.045361098405325186,22,5,17,45,1
327199,0.04536453291400065,25,6,19,45,1
273690,0.04536644820663788,25,4,21,45,1
175583,0.045366968805592774,20,3,17,45,1
242797,0.04537304556523933,42,17,25,45,1
174507,0.04537353923943736,28,9,19,45,1
283593,0.045396780528227605,36,8,28,45,1
20923,0.04540547964082086,36,7,29,45,1
143761,0.04540679356076039,20,5,15,45,1
307001,0.04541264195746681,29,4,25,45,1
315892,0.04541716948389064,11,3,8,45,1
315004,0.04542120528109092,25,8,17,45,1
231028,0.045434313637267326,46,14,32,45,1
180746,0.04543962344575895,20,5,15,45,1
176084,0.04544411275541198,25,8,17,45,1
137564,0.045450966024407305,20,3,17,45,1
363546,0.04545945537614126,25,4,21,45,1
308554,0.0454690325788777,31,9,22,45,1
184752,0.04547511750901286,23,4,19,45,1
251528,0.04547621320308256,26,4,22,45,1
315339,0.04547694356829381,35,11,24,45,1
270872,0.045477312324560024,21,7,14,45,1
381227,0.04547889229651358,28,11,17,45,1
387059,0.04547996624589269,31,8,23,45,1
283025,0.04548275805023404,38,11,27,45,1
287251,0.04549855631959366,24,3,21,45,1
393821,0.045500006462208094,28,8,20,45,1
189410,0.04550908719121178,22,5,17,45,1
130805,0.04551701329051269,21,2,19,45,1
244509,0.04551905620092305,34,10,24,45,1
352133,0.04551979468231362,28,9,19,45,1
104397,0.04552515338683137,19,1,18,45,1
147024,0.0455257159023297,28,10,18,45,1
124076,0.04552926732383539,31,9,22,45,1
120758,0.04555190467076535,22,7,15,45,1
186041,0.045552687250411866,33,6,27,45,1
264708,0.04556505814481294,22,4,18,45,1
316920,0.04556622540629423,29,13,16,45,1
310892,0.0455829071264407,27,6,21,45,1
245431,0.04559176073298914,25,6,19,45,1
72279,0.04559198450554078,33,10,23,45,1
218702,0.04559716851361845,36,9,27,45,1
241695,0.04560950718688463,17,2,15,45,1
142273,0.04561244821852592,34,11,23,45,1
35509,0.045613330777115005,27,6,21,45,1
112605,0.045620269906024406,29,7,22,45,1
177044,0.04563281399888761,27,5,22,45,1
201029,0.04563696202044596,31,10,21,45,1
134966,0.04564595336533515,34,8,26,45,1
259832,0.045648029403843805,29,8,21,45,1
324532,0.045659297220920166,21,3,18,45,1
145149,0.045686599735547034,27,6,21,45,1
301497,0.04569213780101146,36,9,27,45,1
223932,0.04569697054094437,21,3,18,45,1
203714,0.045697588966644866,28,6,22,45,1
136900,0.04570858332952782,31,8,23,45,1
288737,0.04571141016641934,38,13,25,45,1
185363,0.04571584742821728,23,9,14,45,1
271040,0.04571769069464962,40,17,23,45,1
116149,0.04571978623050407,28,6,22,45,1
216561,0.04572234011867178,35,7,28,45,1
194101,0.045727732021113576,32,2,30,45,1
204506,0.04573147628230143,26,2,24,45,1
372496,0.045744490344179864,21,6,15,45,1
102659,0.04575742783310745,22,8,14,45,1
278511,0.04576052211742561,33,12,21,45,1
175175,0.04576316129573666,26,3,23,45,1
201660,0.04576647428256746,26,5,21,45,1
209283,0.04576709782106202,23,3,20,45,1
183775,0.04576980901085616,28,5,23,45,1
305665,0.04577453605392442,24,5,19,45,1
386393,0.045792569943090985,20,4,16,45,1
314814,0.04579527441630927,27,8,19,45,1
272503,0.04579904207599424,33,13,20,45,1
368534,0.04579986011780745,29,9,20,45,1
247480,0.045806033258812835,28,6,22,45,1
230906,0.04581331010456129,30,11,19,45,1
121116,0.04581554227003664,38,9,29,45,1
340651,0.04581660247961574,24,4,20,45,1
167260,0.0458235692521335,28,6,22,45,1
377221,0.0458335496939381,40,13,27,45,1
336459,0.045833690698413684,26,7,19,45,1
274320,0.0458548323047982,27,6,21,45,1
386822,0.04586310923780639,28,4,24,45,1
128410,0.045874686136015176,28,3,25,45,1
199923,0.04587894227794076,32,9,23,45,1
292020,0.0458792993164301,25,6,19,45,1
21460,0.04588280181483217,30,7,23,45,1
179828,0.045883656579541465,28,7,21,45,1
384574,0.045891038459669305,28,9,19,45,1
122182,0.045894089189737336,20,2,18,45,1
313075,0.0458946679386298,23,8,15,45,1
156194,0.04589489840456269,31,11,20,45,1
28870,0.04589783253116848,40,14,26,45,1
124516,0.04590242259505192,30,9,21,45,1
322280,0.04590797019397327,21,1,20,45,1
293175,0.045909809500753275,19,4,15,45,1
163499,0.04592390407730142,18,6,12,45,1
369319,0.04592887952329198,28,5,23,45,1
124840,0.04593601174806668,28,4,24,45,1
372800,0.04593967600413653,22,4,18,45,1
213721,0.04594202736324204,24,3,21,45,1
275821,0.045946077560842936,34,9,25,45,1
204408,0.045949163139155175,23,7,16,45,1
122105,0.04595074200836071,27,7,20,45,1
191683,0.04595941053851627,30,15,15,45,1
272289,0.045959493431483395,34,16,18,45,1
297101,0.045963998278361375,28,8,20,45,1
332708,0.04596676275558035,29,9,20,45,1
303943,0.045975770439001334,27,5,22,45,1
248049,0.045979891789795176,25,5,20,45,1
109088,0.04598035227843806,27,7,20,45,1
61061,0.04598226941693555,33,8,25,45,1
215666,0.04600437677883861,22,7,15,46,1
344075,0.04600457965562143,28,13,15,46,1
169495,0.04601366097730015,11,1,10,46,1
356508,0.046017844165009085,37,10,27,46,1
250146,0.04602966294199618,30,18,12,46,1
187752,0.04603197031748234,29,7,22,46,1
192097,0.046035258818678815,33,11,22,46,1
247005,0.046037955524951255,34,8,26,46,1
198410,0.046039154949021714,35,9,26,46,1
114055,0.04604021921124027,27,3,24,46,1
230847,0.04604352631054631,11,1,10,46,1
223375,0.046044345327273244,32,4,28,46,1
308135,0.04604638461169515,22,3,19,46,1
300580,0.04605038142284543,23,10,13,46,1
352960,0.04606306876132418,20,2,18,46,1
184542,0.04606478909828728,39,13,26,46,1
366628,0.04607679244270393,31,8,23,46,1
164691,0.04607696807776704,35,11,24,46,1
116735,0.04608426101024538,19,4,15,46,1
25439,0.046088635230249385,27,5,22,46,1
223780,0.046103317905652696,28,5,23,46,1
228477,0.0461044292744618,41,18,23,46,1
310194,0.04610550905594747,35,6,29,46,1
276026,0.04610943685823386,20,4,16,46,1
218292,0.046110819676652114,22,6,16,46,1
168217,0.046114642864505964,34,11,23,46,1
397952,0.04611480552611684,33,12,21,46,1
151734,0.046117749273158454,21,7,14,46,1
182218,0.04611961529571017,20,6,14,46,1
305663,0.046126325714261965,29,6,23,46,1
183732,0.046131132251432824,23,4,19,46,1
190686,0.046131300051091784,18,7,11,46,1
285984,0.0461357638503101,17,5,12,46,1
184421,0.04613733295171989,24,5,19,46,1
308367,0.046140348243476896,38,6,32,46,1
258119,0.04615100758647324,19,4,15,46,1
185599,0.046153549901706614,27,5,22,46,1
289850,0.04615362996722802,32,4,28,46,1
193671,0.04616600357926917,20,5,15,46,1
101851,0.046167075416484495,23,4,19,46,1
229916,0.04617653948284002,45,10,35,46,1
313861,0.04618161950283829,39,17,22,46,1
278956,0.04619740783035222,20,3,17,46,1
316664,0.0462222325502044,23,6,17,46,1
153624,0.046222863472930246,29,13,16,46,1
388423,0.04623893722215281,31,7,24,46,1
275576,0.046246854546038295,26,5,21,46,1
268517,0.04625368506847751,20,2,18,46,1
393402,0.04625990883353894,28,7,21,46,1
240215,0.04626176881307987,29,9,20,46,1
251347,0.046265877904327755,30,10,20,46,1
66068,0.04626835145044803,37,18,19,46,1
355336,0.04627085619376156,28,9,19,46,1
103186,0.04628030656635754,32,9,23,46,1
240047,0.04628110703494412,21,5,16,46,1
342951,0.046290054195021586,24,6,18,46,1
120310,0.046301963561833276,37,12,25,46,1
214509,0.04630439091477457,22,8,14,46,1
248010,0.04631457969496089,22,2,20,46,1
306811,0.04631747798845078,26,6,20,46,1
232793,0.04632254383947273,23,6,17,46,1
198708,0.04632458894448028,33,6,27,46,1
398522,0.046332707397537844,19,0,19,46,1
272023,0.04633323370662122,20,5,15,46,1
277186,0.04633661981510282,41,13,28,46,1
198390,0.04634027377032152,20,2,18,46,1
156960,0.046344656699073936,29,9,20,46,1
159853,0.046347158076372866,48,16,32,46,1
267923,0.04634896351401957,31,12,19,46,1
332840,0.04634897864207169,19,5,14,46,1
178633,0.04634966943659693,34,8,26,46,1
332913,0.046355204787666984,22,6,16,46,1
231678,0.04635722562273795,23,6,17,46,1
287663,0.04636171663517946,22,5,17,46,1
327628,0.046366597768816256,39,13,26,46,1
181904,0.04637539482516621,23,3,20,46,1
398975,0.04638075079894671,38,10,28,46,1
273958,0.04638222165107055,33,7,26,46,1
354766,0.04638572187663935,40,12,28,46,1
227439,0.04639536970071556,15,2,13,46,1
378579,0.046395617082047785,21,7,14,46,1
259117,0.04640659726170386,21,3,18,46,1
254213,0.0464081128998461,18,4,14,46,1
236160,0.04641111397027398,32,8,24,46,1
264065,0.046416287967351484,36,18,18,46,1
208300,0.04643591390220767,30,9,21,46,1
265979,0.046436910997838754,17,5,12,46,1
298615,0.04643864977363118,41,14,27,46,1
357357,0.046441747673766055,42,14,28,46,1
301631,0.04644312133448116,40,12,28,46,1
151041,0.04644800734833027,23,7,16,46,1
182682,0.0464494278098012,35,13,22,46,1
