EventID,Edep_MeV,#PE,#NoisePE,SignalPE,fine_bin,merged_bin
365807,0.052000425518240245,30,4,26,52,6
383028,0.052002737909626,24,5,19,52,6
139826,0.05200299510258458,22,4,18,52,6
114960,0.05201433127590412,50,21,29,52,6
324401,0.05201768383732647,25,3,22,52,6
272131,0.05202183275602248,35,8,27,52,6
215676,0.05202377887092305,24,4,20,52,6
134677,0.05204336962077931,29,3,26,52,6
355844,0.052046301130799257,32,10,22,52,6
369949,0.052048587017635185,30,6,24,52,6
49911,0.05205025969720125,33,7,26,52,6
176809,0.052052061506766806,31,9,22,52,6
390507,0.052060741224034986,42,12,30,52,6
266855,0.05206163534455609,34,4,30,52,6
187056,0.05207404802633494,25,5,20,52,6
269620,0.052074916888975545,29,2,27,52,6
212075,0.05208383560446777,27,11,16,52,6
220926,0.05209328693407166,26,4,22,52,6
312519,0.05209733131297377,13,1,12,52,6
294429,0.05210010462942738,46,17,29,52,6
223664,0.052104193497527616,37,7,30,52,6
250546,0.052109635261067336,27,5,22,52,6
266389,0.0521117842604949,30,9,21,52,6
257100,0.052113187651342714,30,6,24,52,6
369789,0.052117046234122485,28,6,22,52,6
387002,0.052117565285646296,40,13,27,52,6
159657,0.052123095631521454,48,16,32,52,6
389641,0.05213301300268047,30,10,20,52,6
146103,0.05213531666493178,42,19,23,52,6
2038,0.052136762508880684,35,9,26,52,6
195785,0.05214124093543267,33,10,23,52,6
276468,0.05214426219383281,17,5,12,52,6
218128,0.052149818903110885,24,3,21,52,6
271261,0.052151425472940396,52,15,37,52,6
201266,0.05215844898349739,38,12,26,52,6
160299,0.05215976759794746,30,18,12,52,6
277013,0.05216488219046795,31,14,17,52,6
286394,0.05216545697755191,26,9,17,52,6
42649,0.05216554627627421,37,11,26,52,6
247911,0.05217068774860893,25,8,17,52,6
181849,0.05218754943734368,22,6,16,52,6
381008,0.052188418682148574,25,8,17,52,6
52104,0.05219456714016513,36,10,26,52,6
281084,0.05219595579057006,29,6,23,52,6
214440,0.052207804694259646,21,4,17,52,6
235128,0.052210203811172126,23,7,16,52,6
148335,0.05221262497844911,37,11,26,52,6
334968,0.05221736693235536,35,11,24,52,6
206935,0.052221830975196254,23,8,15,52,6
212844,0.052231456250997794,29,7,22,52,6
296286,0.05223272273638154,21,2,19,52,6
337515,0.05224053600094719,30,10,20,52,6
214097,0.05224317836288175,35,8,27,52,6
158374,0.0522546722530959,36,14,22,52,6
188260,0.052261929203842025,20,3,17,52,6
157230,0.05226493405525952,31,10,21,52,6
201605,0.05226975509286695,29,4,25,52,6
240697,0.05227391371252491,46,20,26,52,6
272279,0.0522766482577741,27,7,20,52,6
293295,0.052296321950313925,22,7,15,52,6
126762,0.05229965965145286,33,6,27,52,6
3052,0.05230516941713388,24,2,22,52,6
111303,0.052317140966702966,38,12,26,52,6
187725,0.052323968082072764,25,2,23,52,6
200962,0.05232777594957525,45,9,36,52,6
133728,0.05234461912960034,22,6,16,52,6
171020,0.052353199482560585,37,9,28,52,6
209429,0.05237353818117499,38,14,24,52,6
196003,0.05237671793241385,34,10,24,52,6
233698,0.05239248778162695,26,7,19,52,6
342871,0.05239481185004437,27,7,20,52,6
353192,0.05239552683335676,53,26,27,52,6
212810,0.05239578441378702,49,21,28,52,6
143662,0.05240090213309767,43,14,29,52,6
175791,0.05240189279216554,28,3,25,52,6
208325,0.05240542638227554,30,10,20,52,6
328828,0.05241508945191952,40,11,29,52,6
269417,0.05241974717753434,35,5,30,52,6
284436,0.05242065918601319,31,12,19,52,6
352914,0.05242479366331041,31,8,23,52,6
354913,0.05243033144017308,41,13,28,52,6
259030,0.05243416680025895,39,12,27,52,6
255318,0.05243588005759061,31,10,21,52,6
295353,0.05244946191270963,32,4,28,52,6
325292,0.052453257596080514,35,11,24,52,6
883,0.05246002632717262,22,2,20,52,6
338899,0.052460201131265524,35,8,27,52,6
302285,0.05246520825490255,29,4,25,52,6
123715,0.05246648424029543,39,12,27,52,6
189050,0.05247905605539989,47,19,28,52,6
383197,0.0524822907288084,51,18,33,52,6
252992,0.05248325066338424,21,6,15,52,6
384286,0.05250086288846788,25,4,21,52,6
24040,0.05250110954987293,17,2,15,52,6
123089,0.052505075310334014,28,4,24,52,6
393787,0.05250649836256115,28,7,21,52,6
210173,0.05250947485673466,26,10,16,52,6
171987,0.052513235283597325,35,10,25,52,6
278798,0.05251325391294968,27,9,18,52,6
117214,0.05251450353181785,28,4,24,52,6
211200,0.05251530407089224,26,14,12,52,6
176002,0.052519846865033054,38,15,23,52,6
266205,0.05252443296018279,29,9,20,52,6
284517,0.05252879774655792,28,6,22,52,6
176299,0.05253289814807828,39,9,30,52,6
122958,0.05253511894794103,24,4,20,52,6
361817,0.052535937910616795,23,4,19,52,6
192854,0.05254599788800679,36,9,27,52,6
133992,0.05254968164153178,27,8,19,52,6
372168,0.05255346302021924,32,10,22,52,6
247714,0.05256082598880692,31,13,18,52,6
35452,0.052561487844990096,40,12,28,52,6
196601,0.052563054682755246,28,4,24,52,6
127034,0.05257761077166814,34,8,26,52,6
212794,0.052578141504384814,28,5,23,52,6
379397,0.052605509466238695,27,5,22,52,6
275458,0.05261566034685525,22,4,18,52,6
201636,0.052616103908248966,45,20,25,52,6
302478,0.052616303032267345,35,10,25,52,6
151471,0.052619930626743604,26,5,21,52,6
68508,0.05262102527420422,29,5,24,52,6
282116,0.052624587411126175,31,9,22,52,6
225239,0.052624631739025686,31,14,17,52,6
113281,0.05262679424036033,31,8,23,52,6
256673,0.052650392911134845,40,9,31,52,6
120978,0.052656037224002236,21,3,18,52,6
288500,0.052658069304603934,25,6,19,52,6
196598,0.052662203549308874,30,8,22,52,6
39323,0.05266302704332456,39,12,27,52,6
128464,0.05266448320256324,30,6,24,52,6
348557,0.05267017253896677,31,9,22,52,6
178056,0.05267028388062568,22,6,16,52,6
85016,0.052671275623852036,33,7,26,52,6
205457,0.05267658342932792,32,13,19,52,6
141163,0.05267908926818297,30,4,26,52,6
107979,0.052692588003442,40,7,33,52,6
375704,0.052693333163586514,28,3,25,52,6
302633,0.05269771694717283,17,3,14,52,6
217179,0.05269775301659787,47,18,29,52,6
199553,0.05270170917054644,37,7,30,52,6
227464,0.05270447597063425,34,10,24,52,6
232892,0.052719509056447164,36,9,27,52,6
284968,0.052723324122080015,25,6,19,52,6
229704,0.05272833010086816,22,6,16,52,6
230580,0.05273003155633683,37,12,25,52,6
395040,0.05273790721518961,38,15,23,52,6
113991,0.05274009694554582,35,9,26,52,6
367821,0.05274317302795412,24,3,21,52,6
245690,0.052750754017489444,38,10,28,52,6
133365,0.052752552457976394,31,9,22,52,6
294625,0.052764729322707114,27,11,16,52,6
246633,0.05276622600980147,29,6,23,52,6
214231,0.052769846053437694,36,11,25,52,6
358054,0.05277025101383009,28,6,22,52,6
286900,0.052774825724484935,28,5,23,52,6
204358,0.05277484356127817,25,5,20,52,6
384458,0.05279446116075173,31,10,21,52,6
233276,0.05280429235796082,33,4,29,52,6
330946,0.05280739934491551,31,8,23,52,6
245732,0.0528078958531064,24,6,18,52,6
