EventID,Edep_MeV,#PE,#NoisePE,SignalPE,fine_bin,merged_bin
312094,0.7540001645107591,420,101,319,754,13
338487,0.7540002617842121,447,102,345,754,13
331661,0.7540022943027013,426,101,325,754,13
315594,0.7540042833041342,455,113,342,754,13
307565,0.754004513762166,452,109,343,754,13
309538,0.7540046965895021,454,101,353,754,13
336814,0.7540050942875156,444,101,343,754,13
304562,0.7540051978305523,432,107,325,754,13
331992,0.7540054188208652,435,105,330,754,13
340827,0.7540055520204331,476,122,354,754,13
331668,0.7540058856841847,402,98,304,754,13
330791,0.7540058975744658,433,96,337,754,13
346687,0.7540065667075271,433,126,307,754,13
346391,0.7540073382922335,423,101,322,754,13
318782,0.7540076743072107,490,137,353,754,13
335058,0.7540083989376102,485,131,354,754,13
331975,0.7540095570034909,450,108,342,754,13
309760,0.7540103036681284,421,90,331,754,13
300539,0.7540105715021124,440,91,349,754,13
335261,0.7540112000384306,450,119,331,754,13
332483,0.7540121269244143,456,117,339,754,13
320768,0.7540125985543304,401,95,306,754,13
342617,0.7540137019795404,436,116,320,754,13
340861,0.7540141446721039,445,108,337,754,13
315221,0.7540167323239229,402,85,317,754,13
327367,0.7540203884812484,511,117,394,754,13
309757,0.7540208799592932,424,99,325,754,13
317343,0.7540211001571506,467,124,343,754,13
325933,0.7540215953895977,443,100,343,754,13
314098,0.754024307338363,483,121,362,754,13
327591,0.7540247428294913,470,121,349,754,13
346902,0.7540249663510258,518,143,375,754,13
319388,0.7540253112415253,439,83,356,754,13
315866,0.7540261718672225,422,98,324,754,13
340871,0.7540265219952303,459,100,359,754,13
337350,0.7540268332850423,459,122,337,754,13
327310,0.7540277429412334,431,92,339,754,13
326658,0.7540277777885076,442,98,344,754,13
327205,0.7540278942024299,455,107,348,754,13
336809,0.7540284698287647,466,104,362,754,13
330547,0.7540309090563104,438,111,327,754,13
314471,0.7540345940049112,464,111,353,754,13
330913,0.754034655657398,429,89,340,754,13
342581,0.7540346877139895,439,109,330,754,13
347712,0.754036042635911,437,116,321,754,13
342922,0.7540374004504007,377,84,293,754,13
320944,0.7540384556437799,444,103,341,754,13
300944,0.7540388460864214,476,123,353,754,13
344805,0.7540402515137895,430,113,317,754,13
314855,0.754040407738893,456,110,346,754,13
337472,0.7540419946161365,468,113,355,754,13
329432,0.7540423772859336,466,114,352,754,13
337014,0.7540445147820135,470,126,344,754,13
304313,0.7540446830648189,442,110,332,754,13
314934,0.7540448847524391,415,90,325,754,13
318590,0.7540480589480127,436,99,337,754,13
329897,0.7540481399399649,443,93,350,754,13
301665,0.7540484883419364,457,99,358,754,13
331212,0.7540487863120064,467,110,357,754,13
302871,0.7540505922062486,409,93,316,754,13
327116,0.7540542446838473,452,139,313,754,13
332995,0.7540562409485521,434,104,330,754,13
309956,0.7540585624164188,441,101,340,754,13
344388,0.7540587577248857,455,102,353,754,13
311084,0.7540592100058225,409,108,301,754,13
