EventID,Edep_MeV,#PE,#NoisePE,SignalPE,fine_bin,merged_bin
296242,0.6460000110977788,349,75,274,646,36
282386,0.6460005630702551,376,88,288,646,36
257084,0.6460005802477684,419,104,315,646,36
270115,0.6460006717799192,388,84,304,646,36
257037,0.6460008724488453,329,94,235,646,36
282427,0.6460008783347645,395,105,290,646,36
278343,0.6460010991969166,362,84,278,646,36
254269,0.646001137985534,426,116,310,646,36
267935,0.6460011519666328,376,75,301,646,36
285247,0.6460012347488517,355,102,253,646,36
252265,0.6460013460838058,391,105,286,646,36
260351,0.6460014121742264,367,79,288,646,36
274372,0.6460014891959764,339,87,252,646,36
295926,0.6460016362142234,376,95,281,646,36
289391,0.6460016775386592,385,91,294,646,36
285225,0.6460016803133923,341,81,260,646,36
259334,0.6460016812818283,372,94,278,646,36
290997,0.6460017179285101,378,97,281,646,36
287351,0.6460019264803972,372,107,265,646,36
289189,0.6460021249398756,389,106,283,646,36
272703,0.6460021350508801,370,87,283,646,36
290490,0.6460023658105236,400,97,303,646,36
253152,0.6460023837684559,375,73,302,646,36
293885,0.6460025882743817,385,110,275,646,36
275607,0.6460026597309161,404,106,298,646,36
256407,0.6460026963731405,408,93,315,646,36
294593,0.6460027716196042,394,106,288,646,36
275404,0.646002812897266,407,113,294,646,36
270595,0.6460028525691927,344,78,266,646,36
291428,0.6460030720366948,386,94,292,646,36
262189,0.6460030725792959,366,81,285,646,36
264844,0.646003095150473,389,100,289,646,36
273474,0.6460032182528157,423,116,307,646,36
287016,0.6460032898928785,329,67,262,646,36
296071,0.6460033462882724,378,84,294,646,36
270444,0.6460034178447635,382,101,281,646,36
292809,0.6460035487448116,396,101,295,646,36
274073,0.6460036361131062,364,89,275,646,36
298938,0.6460037073980536,396,112,284,646,36
288872,0.6460038775127609,380,82,298,646,36
254382,0.6460039044398742,368,96,272,646,36
262445,0.6460041406950908,414,116,298,646,36
286686,0.6460042865390856,347,77,270,646,36
259097,0.6460042997705617,351,69,282,646,36
276738,0.6460043201538916,418,108,310,646,36
259162,0.6460044120480226,397,102,295,646,36
275593,0.6460045880978539,381,77,304,646,36
286891,0.6460047542716677,354,85,269,646,36
281190,0.6460049893685491,384,84,300,646,36
266371,0.646005107635943,361,92,269,646,36
251216,0.6460052515964574,391,106,285,646,36
297828,0.6460052804517897,385,101,284,646,36
255740,0.6460054294452734,394,87,307,646,36
254301,0.6460054849674481,377,87,290,646,36
258519,0.6460055144594834,316,71,245,646,36
265549,0.646005520985862,393,110,283,646,36
297608,0.6460055918587333,411,106,305,646,36
289120,0.6460057524100964,361,101,260,646,36
270008,0.6460058089324509,385,111,274,646,36
290222,0.6460060157727483,383,108,275,646,36
251860,0.6460060332507327,368,85,283,646,36
289914,0.6460063028258768,417,105,312,646,36
